# time,flux_detrended,flux_err,trend
1.435416666666666607e+01,9.991326869814406431e-01,2.000000000000000042e-03,9.996554143404883241e-01
1.436458333333333215e+01,9.992195214968307981e-01,2.000000000000000042e-03,9.996872826018414759e-01
1.437500000000000000e+01,9.995068794331978257e-01,2.000000000000000042e-03,9.996427940691752223e-01
1.438541666666666607e+01,9.995553686631586388e-01,2.000000000000000042e-03,9.996564323454019130e-01
1.439583333333333215e+01,1.001052551448683658e+00,2.000000000000000042e-03,9.996828284306124024e-01
1.440625000000000000e+01,9.997222975200111827e-01,2.000000000000000042e-03,9.996547175184616885e-01
1.441666666666666607e+01,1.001038262896337905e+00,2.000000000000000042e-03,9.996940306290166278e-01
1.442708333333333215e+01,9.994271775400506153e-01,2.000000000000000042e-03,9.996714185060051605e-01
1.443750000000000000e+01,9.997514085269783024e-01,2.000000000000000042e-03,9.996595624125491630e-01
1.444791666666666607e+01,9.955968344310067719e-01,2.000000000000000042e-03,9.996526345167637828e-01
1.445833333333333215e+01,1.001432615815277316e+00,2.000000000000000042e-03,9.996416151295524077e-01
1.446875000000000000e+01,1.000323431508044925e+00,2.000000000000000042e-03,9.996044464267789253e-01
1.447916666666666607e+01,1.001669901940364760e+00,2.000000000000000042e-03,9.995553940213843802e-01
1.448958333333333215e+01,9.938429455704421711e-01,2.000000000000000042e-03,9.995843280831269162e-01
1.450000000000000000e+01,1.003862778389501109e+00,2.000000000000000042e-03,9.995319840204180961e-01
1.451041666666666607e+01,9.994394440114886535e-01,2.000000000000000042e-03,9.994912099341163314e-01
1.452083333333333215e+01,1.001947549131894544e+00,2.000000000000000042e-03,9.994739253365124698e-01
1.453125000000000000e+01,9.976769257628692600e-01,2.000000000000000042e-03,9.994400651879384867e-01
1.454166666666666607e+01,1.001061893874482189e+00,2.000000000000000042e-03,9.993565143434113285e-01
1.455208333333333215e+01,9.977130199498961405e-01,2.000000000000000042e-03,9.993650023251131609e-01
1.456250000000000000e+01,9.985470136664340579e-01,2.000000000000000042e-03,9.993850448554036925e-01
1.457291666666666607e+01,1.003657925970654841e+00,2.000000000000000042e-03,9.993472553138876835e-01
1.458333333333333215e+01,9.993664044303980365e-01,2.000000000000000042e-03,9.994208930146604164e-01
1.459375000000000000e+01,1.000187215457508660e+00,2.000000000000000042e-03,9.994111461105881222e-01
1.460416666666666607e+01,1.001456305535072921e+00,2.000000000000000042e-03,9.994424427895636232e-01
1.461458333333333215e+01,1.000730983970038013e+00,2.000000000000000042e-03,9.994130846890310060e-01
1.462500000000000000e+01,9.999569551096567643e-01,2.000000000000000042e-03,9.994906720136167433e-01
1.463541666666666607e+01,1.000384638563900808e+00,2.000000000000000042e-03,9.994868885801013736e-01
1.464583333333333215e+01,1.002281424303599566e+00,2.000000000000000042e-03,9.994063461654364433e-01
1.465625000000000000e+01,9.905545784176452706e-01,2.000000000000000042e-03,9.994395170546929164e-01
1.466666666666666607e+01,9.890117772028274024e-01,2.000000000000000042e-03,9.994638287187166403e-01
1.467708333333333215e+01,9.896093552713812747e-01,2.000000000000000042e-03,9.994947620369090124e-01
1.468750000000000000e+01,9.891517051442676456e-01,2.000000000000000042e-03,9.994900298203632794e-01
1.469791666666666607e+01,9.890850388176486430e-01,2.000000000000000042e-03,9.994996653463228409e-01
1.470833333333333215e+01,9.880027678584050177e-01,2.000000000000000042e-03,9.995716924620542398e-01
1.471875000000000000e+01,9.848558960909021831e-01,2.000000000000000042e-03,9.995645086871973728e-01
1.472916666666666607e+01,9.912227459189485446e-01,2.000000000000000042e-03,9.995864761500883322e-01
1.473958333333333215e+01,9.871576595373463547e-01,2.000000000000000042e-03,9.996263826653896123e-01
1.475000000000000000e+01,9.941950238692616182e-01,2.000000000000000042e-03,9.996313181561955474e-01
1.476041666666666607e+01,9.980173828914885581e-01,2.000000000000000042e-03,9.995547836486333715e-01
1.477083333333333215e+01,9.994268857413686202e-01,2.000000000000000042e-03,9.995216212849811210e-01
1.478125000000000000e+01,1.000246901597990234e+00,2.000000000000000042e-03,9.994833366100931427e-01
1.479166666666666607e+01,1.000226007592813104e+00,2.000000000000000042e-03,9.994850086276036993e-01
1.480208333333333215e+01,1.000457026017016915e+00,2.000000000000000042e-03,9.994509236891188086e-01
1.481250000000000000e+01,1.002917992668966862e+00,2.000000000000000042e-03,9.993708677067896229e-01
1.482291666666666607e+01,1.000605328469362565e+00,2.000000000000000042e-03,9.993575493917375985e-01
1.483333333333333215e+01,9.991899225473447332e-01,2.000000000000000042e-03,9.993725687838075356e-01
1.484375000000000000e+01,1.001605781455062738e+00,2.000000000000000042e-03,9.993706835920712628e-01
1.485416666666666607e+01,1.002114786710308625e+00,2.000000000000000042e-03,9.993089385772330191e-01
1.486458333333333215e+01,9.973030291447297913e-01,2.000000000000000042e-03,9.992792529508628396e-01
1.487500000000000000e+01,1.000917608132095626e+00,2.000000000000000042e-03,9.993134588355148118e-01
1.488541666666666607e+01,1.001159574484866699e+00,2.000000000000000042e-03,9.992755204136947178e-01
1.489583333333333215e+01,9.991774947883479419e-01,2.000000000000000042e-03,9.992550250185577854e-01
1.490625000000000000e+01,1.002533367984818291e+00,2.000000000000000042e-03,9.992446473516146677e-01
1.491666666666666607e+01,9.995188944201539583e-01,2.000000000000000042e-03,9.992018059716174516e-01
1.492708333333333215e+01,1.000091884145489107e+00,2.000000000000000042e-03,9.991771268586221444e-01
1.493750000000000000e+01,9.995309740620482719e-01,2.000000000000000042e-03,9.991369268768038880e-01
1.494791666666666607e+01,9.999271693701777819e-01,2.000000000000000042e-03,9.991151211082548445e-01
1.495833333333333215e+01,9.976480409239648628e-01,2.000000000000000042e-03,9.991654714601170273e-01
1.496875000000000000e+01,9.970259149760034578e-01,2.000000000000000042e-03,9.990962308025603811e-01
1.497916666666666607e+01,1.003098899778784192e+00,2.000000000000000042e-03,9.990948429692434463e-01
1.498958333333333215e+01,9.982406728072513724e-01,2.000000000000000042e-03,9.990627580239364036e-01
1.500000000000000000e+01,9.978954419997864145e-01,2.000000000000000042e-03,9.991160733926774951e-01
1.501041666666666607e+01,9.956022197844688337e-01,2.000000000000000042e-03,9.990803574928625030e-01
1.502083333333333215e+01,9.985948323520237313e-01,2.000000000000000042e-03,9.991167305078436645e-01
1.503125000000000000e+01,9.972517265623385141e-01,2.000000000000000042e-03,9.990877243279375763e-01
1.504166666666666607e+01,1.003171121103995311e+00,2.000000000000000042e-03,9.991013916567264008e-01
1.505208333333333215e+01,1.001921839725312458e+00,2.000000000000000042e-03,9.990827707279191783e-01
1.506250000000000000e+01,9.984654032164472781e-01,2.000000000000000042e-03,9.991378531403820595e-01
1.507291666666666607e+01,1.004331126428134491e+00,2.000000000000000042e-03,9.991560335560430994e-01
1.508333333333333215e+01,1.001822118720140375e+00,2.000000000000000042e-03,9.991194894455170949e-01
1.509375000000000000e+01,9.992233004478600078e-01,2.000000000000000042e-03,9.991007380920344794e-01
1.510416666666666607e+01,9.949000137567155511e-01,2.000000000000000042e-03,9.990688402719273276e-01
1.511458333333333215e+01,1.004554839317875370e+00,2.000000000000000042e-03,9.990021080568382006e-01
1.512500000000000000e+01,9.971692022189788673e-01,2.000000000000000042e-03,9.990175798690611453e-01
1.513541666666666607e+01,9.967030517220919483e-01,2.000000000000000042e-03,9.989697420100467351e-01
1.514583333333333215e+01,1.002074269186982169e+00,2.000000000000000042e-03,9.989384306644208955e-01
1.515625000000000000e+01,1.004967885802394933e+00,2.000000000000000042e-03,9.988809937487921342e-01
1.516666666666666607e+01,1.002825623484617568e+00,2.000000000000000042e-03,9.989083708873959244e-01
1.517708333333333215e+01,1.001188165301376110e+00,2.000000000000000042e-03,9.989019606249622818e-01
1.518750000000000000e+01,1.001212353807507727e+00,2.000000000000000042e-03,9.989381746638181792e-01
1.519791666666666607e+01,1.001748764659353474e+00,2.000000000000000042e-03,9.989185106011237991e-01
1.520833333333333215e+01,1.001547198603586875e+00,2.000000000000000042e-03,9.989297789548307049e-01
1.521875000000000000e+01,1.000615029889579954e+00,2.000000000000000042e-03,9.989044945063195735e-01
1.522916666666666607e+01,1.000225758335400617e+00,2.000000000000000042e-03,9.989384464390285157e-01
1.523958333333333215e+01,9.999240893765122262e-01,2.000000000000000042e-03,9.989053915026661068e-01
1.525000000000000000e+01,9.985277507783567597e-01,2.000000000000000042e-03,9.989167552491513558e-01
1.526041666666666607e+01,9.994276858480812820e-01,2.000000000000000042e-03,9.989637734918149770e-01
1.527083333333333215e+01,9.965611121435162811e-01,2.000000000000000042e-03,9.990024117160696271e-01
1.528125000000000000e+01,9.997577194992415262e-01,2.000000000000000042e-03,9.989977853237077543e-01
1.529166666666666607e+01,9.979937724425738121e-01,2.000000000000000042e-03,9.989790763611262614e-01
1.530208333333333215e+01,9.977728999162202017e-01,2.000000000000000042e-03,9.989694516245020139e-01
1.531250000000000000e+01,1.000362920072795481e+00,2.000000000000000042e-03,9.989489150713257715e-01
1.532291666666666607e+01,1.002795782064186847e+00,2.000000000000000042e-03,9.989427779312309852e-01
1.533333333333333215e+01,1.001832102149970760e+00,2.000000000000000042e-03,9.989580683416254825e-01
1.534375000000000000e+01,9.968593789942398198e-01,2.000000000000000042e-03,9.989480677428949074e-01
1.535416666666666607e+01,9.980891608626099032e-01,2.000000000000000042e-03,9.988814152115151890e-01
1.536458333333333215e+01,1.001996196533280425e+00,2.000000000000000042e-03,9.988399444310678277e-01
1.537500000000000000e+01,9.980917442342885915e-01,2.000000000000000042e-03,9.988938613395647037e-01
1.538541666666666607e+01,9.996534774853433891e-01,2.000000000000000042e-03,9.988500524776189327e-01
1.539583333333333215e+01,1.001193898335016153e+00,2.000000000000000042e-03,9.988613590940521592e-01
1.540625000000000000e+01,9.980910479016148473e-01,2.000000000000000042e-03,9.989246989811431110e-01
1.541666666666666607e+01,1.000312783501442260e+00,2.000000000000000042e-03,9.988536050060780047e-01
1.542708333333333215e+01,9.973928716374609316e-01,2.000000000000000042e-03,9.988923548257250262e-01
1.543750000000000000e+01,9.988236617344699031e-01,2.000000000000000042e-03,9.989294912143361627e-01
1.544791666666666607e+01,1.000674446354056224e+00,2.000000000000000042e-03,9.989240690702831937e-01
1.545833333333333215e+01,9.968535760684137381e-01,2.000000000000000042e-03,9.989164275498639833e-01
1.546875000000000000e+01,1.000927394084920596e+00,2.000000000000000042e-03,9.989152326947986493e-01
1.547916666666666607e+01,9.999997590559200900e-01,2.000000000000000042e-03,9.989230035595085821e-01
1.548958333333333215e+01,1.001217324897402561e+00,2.000000000000000042e-03,9.988525538815266058e-01
1.550000000000000000e+01,1.000568217221060374e+00,2.000000000000000042e-03,9.988453292502920133e-01
1.551041666666666607e+01,1.002825923991500501e+00,2.000000000000000042e-03,9.988722624188837163e-01
1.552083333333333215e+01,1.000348329825573979e+00,2.000000000000000042e-03,9.988709841909519938e-01
1.553125000000000000e+01,9.991844724018986712e-01,2.000000000000000042e-03,9.989261621708431793e-01
1.554166666666666607e+01,1.000292086087997356e+00,2.000000000000000042e-03,9.989250905233273414e-01
1.555208333333333215e+01,1.001161815077058925e+00,2.000000000000000042e-03,9.989003690150435322e-01
1.556250000000000000e+01,1.000175457300277682e+00,2.000000000000000042e-03,9.988989059114439240e-01
1.557291666666666607e+01,1.000170242173232804e+00,2.000000000000000042e-03,9.988898160639735346e-01
1.558333333333333215e+01,9.986987493837189422e-01,2.000000000000000042e-03,9.988768240852564650e-01
1.559375000000000000e+01,9.987750273020793434e-01,2.000000000000000042e-03,9.988812478339738066e-01
1.560416666666666607e+01,9.973135407244624329e-01,2.000000000000000042e-03,9.988641702848636283e-01
1.561458333333333215e+01,1.003554761391211025e+00,2.000000000000000042e-03,9.989367664646555678e-01
1.562500000000000000e+01,9.975789337547659175e-01,2.000000000000000042e-03,9.989220430622801628e-01
1.563541666666666607e+01,9.986730845493151376e-01,2.000000000000000042e-03,9.989338179567411879e-01
1.564583333333333215e+01,9.985878901343974157e-01,2.000000000000000042e-03,9.989708804759004357e-01
1.565625000000000000e+01,1.001838497978831732e+00,2.000000000000000042e-03,9.989533203023601704e-01
1.566666666666666607e+01,9.994804012102999069e-01,2.000000000000000042e-03,9.989322926987798112e-01
1.567708333333333215e+01,1.002590697795735064e+00,2.000000000000000042e-03,9.989139467531612526e-01
1.568750000000000000e+01,9.987839451203058827e-01,2.000000000000000042e-03,9.988773496816204522e-01
1.569791666666666607e+01,1.000702529932874674e+00,2.000000000000000042e-03,9.988692841275811363e-01
1.570833333333333215e+01,9.985270220135238350e-01,2.000000000000000042e-03,9.988170584175805056e-01
1.571875000000000000e+01,1.004522975889485581e+00,2.000000000000000042e-03,9.987928800746659341e-01
1.572916666666666607e+01,9.978916791879867132e-01,2.000000000000000042e-03,9.987542716413984056e-01
1.573958333333333215e+01,1.000931478599574431e+00,2.000000000000000042e-03,9.987169031964274746e-01
1.575000000000000000e+01,1.001531740398389658e+00,2.000000000000000042e-03,9.987691099289837116e-01
1.576041666666666607e+01,1.001033493278630226e+00,2.000000000000000042e-03,9.988306851570752931e-01
1.577083333333333215e+01,9.997893181656526407e-01,2.000000000000000042e-03,9.988792972044212570e-01
1.578125000000000000e+01,9.998965627985986204e-01,2.000000000000000042e-03,9.988872567683553250e-01
1.579166666666666607e+01,1.000249152916317552e+00,2.000000000000000042e-03,9.988865667833719542e-01
1.580208333333333215e+01,9.998087637080131929e-01,2.000000000000000042e-03,9.989491877317416835e-01
1.581250000000000000e+01,1.001999565808687320e+00,2.000000000000000042e-03,9.989868053692397831e-01
1.582291666666666607e+01,1.004473871691748288e+00,2.000000000000000042e-03,9.990127022435879578e-01
1.583333333333333215e+01,9.989631170702879537e-01,2.000000000000000042e-03,9.989865763784704367e-01
1.584375000000000000e+01,9.973766194894018167e-01,2.000000000000000042e-03,9.989514613593628578e-01
1.585416666666666607e+01,9.999290468149518718e-01,2.000000000000000042e-03,9.989695556977501445e-01
1.586458333333333215e+01,1.005227297678217502e+00,2.000000000000000042e-03,9.990173915160691642e-01
1.587500000000000000e+01,9.984940814041833868e-01,2.000000000000000042e-03,9.989821571280611545e-01
1.588541666666666607e+01,1.003331997767738404e+00,2.000000000000000042e-03,9.990396341728615681e-01
1.589583333333333215e+01,1.003359750265772066e+00,2.000000000000000042e-03,9.990940627126526641e-01
1.590625000000000000e+01,9.989399777833989358e-01,2.000000000000000042e-03,9.990524691664135482e-01
1.591666666666666607e+01,1.001194238354389920e+00,2.000000000000000042e-03,9.990508400174535897e-01
1.592708333333333215e+01,1.003356658652278854e+00,2.000000000000000042e-03,9.990148612144919005e-01
1.593750000000000000e+01,9.992826890663299988e-01,2.000000000000000042e-03,9.990753431389107764e-01
1.594791666666666607e+01,9.996455593522298733e-01,2.000000000000000042e-03,9.990695217824929752e-01
1.595833333333333215e+01,9.989272424447124266e-01,2.000000000000000042e-03,9.990366438588120790e-01
1.596875000000000000e+01,9.980183774789702644e-01,2.000000000000000042e-03,9.990843749869523505e-01
1.597916666666666607e+01,9.987510737059758226e-01,2.000000000000000042e-03,9.990892012654362109e-01
1.598958333333333215e+01,9.975921084634495895e-01,2.000000000000000042e-03,9.991037959190071094e-01
1.600000000000000000e+01,1.000097892863454518e+00,2.000000000000000042e-03,9.991223658216993320e-01
1.601041666666666430e+01,9.984894799010515243e-01,2.000000000000000042e-03,9.991274116121584559e-01
1.602083333333333215e+01,1.000538987365962473e+00,2.000000000000000042e-03,9.990934661332870892e-01
1.603125000000000000e+01,9.969282835830569622e-01,2.000000000000000042e-03,9.991279629608216251e-01
1.604166666666666430e+01,1.000696417744329159e+00,2.000000000000000042e-03,9.991430653667258133e-01
1.605208333333333215e+01,1.001693744248984830e+00,2.000000000000000042e-03,9.991583599403066618e-01
1.606250000000000000e+01,9.960384177268228889e-01,2.000000000000000042e-03,9.991609878448416415e-01
1.607291666666666430e+01,1.000798715578552267e+00,2.000000000000000042e-03,9.991469440949537484e-01
1.608333333333333215e+01,1.002454410237727522e+00,2.000000000000000042e-03,9.992064891540769489e-01
1.609375000000000000e+01,9.975583037057107472e-01,2.000000000000000042e-03,9.992309826026078978e-01
1.610416666666666430e+01,1.003329399175567405e+00,2.000000000000000042e-03,9.992356518525880027e-01
1.611458333333333215e+01,1.000773376381162594e+00,2.000000000000000042e-03,9.992895705184176025e-01
1.612500000000000000e+01,9.985872003529787655e-01,2.000000000000000042e-03,9.992331321008190992e-01
1.613541666666666430e+01,9.998571480721900606e-01,2.000000000000000042e-03,9.992698108154521863e-01
1.614583333333333215e+01,1.001066532765098938e+00,2.000000000000000042e-03,9.992967153308334183e-01
1.615625000000000000e+01,1.000052852420952654e+00,2.000000000000000042e-03,9.993523601832634551e-01
1.616666666666666430e+01,1.000988416779987622e+00,2.000000000000000042e-03,9.993503083742104609e-01
1.617708333333333215e+01,9.980550719524442504e-01,2.000000000000000042e-03,9.993704102340973394e-01
1.618750000000000000e+01,1.000245449307913370e+00,2.000000000000000042e-03,9.993690428724258945e-01
1.619791666666666430e+01,9.970244231498480714e-01,2.000000000000000042e-03,9.994297066977496646e-01
1.620833333333333215e+01,9.996181946439285371e-01,2.000000000000000042e-03,9.994501169781648819e-01
1.621875000000000000e+01,9.980083721992747403e-01,2.000000000000000042e-03,9.994815487402243237e-01
1.622916666666666430e+01,9.984150937209108623e-01,2.000000000000000042e-03,9.994195669407559546e-01
1.623958333333333215e+01,1.002362562829791859e+00,2.000000000000000042e-03,9.994255688311818320e-01
1.625000000000000000e+01,1.002089501372250391e+00,2.000000000000000042e-03,9.994169484429867856e-01
1.626041666666666430e+01,1.001164452484149869e+00,2.000000000000000042e-03,9.993852487928363004e-01
1.627083333333333215e+01,9.977659828227980476e-01,2.000000000000000042e-03,9.993869032404256725e-01
1.628125000000000000e+01,9.993145107437432229e-01,2.000000000000000042e-03,9.993993875287511264e-01
1.629166666666666430e+01,1.002347323409939372e+00,2.000000000000000042e-03,9.994356421460207640e-01
1.630208333333333215e+01,1.000201959035092347e+00,2.000000000000000042e-03,9.994454230359028912e-01
1.631250000000000000e+01,1.004533518651053114e+00,2.000000000000000042e-03,9.994797974634190840e-01
1.632291666666666430e+01,1.000706218407722670e+00,2.000000000000000042e-03,9.994616295832594588e-01
1.633333333333333215e+01,1.000368731835831193e+00,2.000000000000000042e-03,9.994050216202434722e-01
1.634375000000000000e+01,9.993739484979135002e-01,2.000000000000000042e-03,9.994055556303725885e-01
1.635416666666666430e+01,1.000232690052428985e+00,2.000000000000000042e-03,9.994413732950523377e-01
1.636458333333333215e+01,9.996888385769366892e-01,2.000000000000000042e-03,9.994217039847211881e-01
1.637500000000000000e+01,1.001408710048565798e+00,2.000000000000000042e-03,9.994328466600399530e-01
1.638541666666666430e+01,1.001856121927535925e+00,2.000000000000000042e-03,9.994917116746437902e-01
1.639583333333333215e+01,9.983779790298203949e-01,2.000000000000000042e-03,9.994917144432182710e-01
1.640625000000000000e+01,9.973251543222173554e-01,2.000000000000000042e-03,9.994625157359579015e-01
1.641666666666666430e+01,9.962692281107256020e-01,2.000000000000000042e-03,9.995172754424027639e-01
1.642708333333333215e+01,1.000968861060949289e+00,2.000000000000000042e-03,9.995175099260716900e-01
1.643750000000000000e+01,9.977892774485342953e-01,2.000000000000000042e-03,9.994820340831368499e-01
1.644791666666666430e+01,9.956917759157751791e-01,2.000000000000000042e-03,9.994887617362284704e-01
1.645833333333333215e+01,1.000774670659188681e+00,2.000000000000000042e-03,9.995007880333770522e-01
1.646875000000000000e+01,1.004973035112493918e+00,2.000000000000000042e-03,9.995227067698675416e-01
1.647916666666666430e+01,9.999269784268898231e-01,2.000000000000000042e-03,9.995777330083073231e-01
1.648958333333333215e+01,1.001573287855005878e+00,2.000000000000000042e-03,9.996307331811417063e-01
1.650000000000000000e+01,1.000017937346213914e+00,2.000000000000000042e-03,9.996818188594767118e-01
1.651041666666666430e+01,9.996498270552404142e-01,2.000000000000000042e-03,9.996980710049105934e-01
1.652083333333333215e+01,1.001634514629371475e+00,2.000000000000000042e-03,9.997595630207857242e-01
1.653125000000000000e+01,9.992041895404374374e-01,2.000000000000000042e-03,9.997804234074092466e-01
1.654166666666666430e+01,1.000337984213907294e+00,2.000000000000000042e-03,9.997720750298900727e-01
1.655208333333333215e+01,1.000469595339972484e+00,2.000000000000000042e-03,9.997590267357500116e-01
1.656250000000000000e+01,9.984880347701676762e-01,2.000000000000000042e-03,9.997705205060625211e-01
1.657291666666666430e+01,1.001839334521600566e+00,2.000000000000000042e-03,9.997503157436818944e-01
1.658333333333333215e+01,9.995204546254401468e-01,2.000000000000000042e-03,9.997446854162944652e-01
1.659375000000000000e+01,9.984282850086513283e-01,2.000000000000000042e-03,9.996850390093221517e-01
1.660416666666666430e+01,1.001022565957679689e+00,2.000000000000000042e-03,9.996862621701156915e-01
1.661458333333333215e+01,9.981671546232150360e-01,2.000000000000000042e-03,9.996810407491316663e-01
1.662500000000000000e+01,1.000011427891143168e+00,2.000000000000000042e-03,9.997009313274649589e-01
1.663541666666666430e+01,9.999278902553238035e-01,2.000000000000000042e-03,9.997201710056424773e-01
1.664583333333333215e+01,1.002131683642197180e+00,2.000000000000000042e-03,9.997174028389976819e-01
1.665625000000000000e+01,1.000946952565751502e+00,2.000000000000000042e-03,9.996898507690211710e-01
1.666666666666666430e+01,9.999289625403487980e-01,2.000000000000000042e-03,9.997185428271120333e-01
1.667708333333333215e+01,1.001682195119503627e+00,2.000000000000000042e-03,9.996619964783521883e-01
1.668750000000000000e+01,1.002776960895086500e+00,2.000000000000000042e-03,9.997228694997188914e-01
1.669791666666666430e+01,1.001109124741771828e+00,2.000000000000000042e-03,9.997360329779260146e-01
1.670833333333333215e+01,9.999656853106476673e-01,2.000000000000000042e-03,9.997948982956823549e-01
1.671875000000000000e+01,9.973008939924302707e-01,2.000000000000000042e-03,9.998255306917742669e-01
1.672916666666666430e+01,9.977985320091204979e-01,2.000000000000000042e-03,9.998321626069729406e-01
1.673958333333333215e+01,9.992676749780039502e-01,2.000000000000000042e-03,9.998938525222205165e-01
1.675000000000000000e+01,9.986881760649737316e-01,2.000000000000000042e-03,9.998754930196250834e-01
1.676041666666666430e+01,9.995587001672294747e-01,2.000000000000000042e-03,9.998609929632634730e-01
1.677083333333333215e+01,1.000102607783573738e+00,2.000000000000000042e-03,9.998152855586213139e-01
1.678125000000000000e+01,1.001034581453702721e+00,2.000000000000000042e-03,9.998404574242412135e-01
1.679166666666666430e+01,9.998466678631323656e-01,2.000000000000000042e-03,9.998387473552987625e-01
1.680208333333333215e+01,1.000994277706549251e+00,2.000000000000000042e-03,9.998163294167109472e-01
1.681250000000000000e+01,1.000138259426875287e+00,2.000000000000000042e-03,9.998391502027763611e-01
1.682291666666666430e+01,9.961182824034693351e-01,2.000000000000000042e-03,9.997894558253067609e-01
1.683333333333333215e+01,9.982437136611057582e-01,2.000000000000000042e-03,9.997477430492216488e-01
1.684375000000000000e+01,9.998230570160505648e-01,2.000000000000000042e-03,9.997704106001191748e-01
1.685416666666666430e+01,9.976774060428680313e-01,2.000000000000000042e-03,9.997955558119382413e-01
1.686458333333333215e+01,1.001319349808709847e+00,2.000000000000000042e-03,9.997847896996935324e-01
1.687500000000000000e+01,1.003151085696105893e+00,2.000000000000000042e-03,9.998261619736380501e-01
1.688541666666666430e+01,1.002570159429223562e+00,2.000000000000000042e-03,9.997943185211439765e-01
1.689583333333333215e+01,9.997240541341105846e-01,2.000000000000000042e-03,9.997866806106936455e-01
1.690625000000000000e+01,1.003079680265933638e+00,2.000000000000000042e-03,9.998511888202517017e-01
1.691666666666666430e+01,1.000378138723029720e+00,2.000000000000000042e-03,9.998795039570282928e-01
1.692708333333333215e+01,9.993905968373528736e-01,2.000000000000000042e-03,9.999067638682903603e-01
1.693750000000000000e+01,9.988718389925624885e-01,2.000000000000000042e-03,9.998841643890162834e-01
1.694791666666666430e+01,9.994409882386243726e-01,2.000000000000000042e-03,9.999483545622180891e-01
1.695833333333333215e+01,9.992533306616953048e-01,2.000000000000000042e-03,9.999760012817326960e-01
1.696875000000000000e+01,1.000351906361651277e+00,2.000000000000000042e-03,1.000006039782466827e+00
1.697916666666666430e+01,1.000332471172538318e+00,2.000000000000000042e-03,1.000017218152101428e+00
1.698958333333333215e+01,1.000008797262566418e+00,2.000000000000000042e-03,1.000037290802062051e+00
1.700000000000000000e+01,1.000930434570731054e+00,2.000000000000000042e-03,9.999949091908142407e-01
1.701041666666666430e+01,1.002413823567798179e+00,2.000000000000000042e-03,1.000030340893852454e+00
1.702083333333333215e+01,1.001944771415567370e+00,2.000000000000000042e-03,1.000028723801718922e+00
1.703125000000000000e+01,9.971020917862795097e-01,2.000000000000000042e-03,1.000014107881067149e+00
1.704166666666666430e+01,9.949400522714502149e-01,2.000000000000000042e-03,1.000049837584474632e+00
1.705208333333333215e+01,1.001929489128088768e+00,2.000000000000000042e-03,1.000048075488619403e+00
1.706250000000000000e+01,9.973234645701407608e-01,2.000000000000000042e-03,1.000063514628032113e+00
1.707291666666666430e+01,9.996212645897550875e-01,2.000000000000000042e-03,1.000061353973807021e+00
1.708333333333333215e+01,9.977893369619179609e-01,2.000000000000000042e-03,1.000014163514176824e+00
1.709375000000000000e+01,9.964864791285155121e-01,2.000000000000000042e-03,1.000065061506277164e+00
1.710416666666666430e+01,1.001173573247486903e+00,2.000000000000000042e-03,1.000076121156031839e+00
1.711458333333333215e+01,1.001651765634314240e+00,2.000000000000000042e-03,1.000044920860329700e+00
1.712500000000000000e+01,9.989298564374561318e-01,2.000000000000000042e-03,1.000107285820739600e+00
1.713541666666666430e+01,9.948661887533533088e-01,2.000000000000000042e-03,1.000154169103016910e+00
1.714583333333333215e+01,9.989238588505187089e-01,2.000000000000000042e-03,1.000197121966283076e+00
1.715625000000000000e+01,1.000804188598735989e+00,2.000000000000000042e-03,1.000204122415826680e+00
1.716666666666666430e+01,9.971020231893622521e-01,2.000000000000000042e-03,1.000177145785011934e+00
1.717708333333333215e+01,1.000458299919821048e+00,2.000000000000000042e-03,1.000156439637489125e+00
1.718750000000000000e+01,1.000058307024885407e+00,2.000000000000000042e-03,1.000170767535718097e+00
1.719791666666666430e+01,1.001301036507703079e+00,2.000000000000000042e-03,1.000128695267903822e+00
1.720833333333333215e+01,1.000403759478599941e+00,2.000000000000000042e-03,1.000118279970145352e+00
1.721875000000000000e+01,9.981774570743638941e-01,2.000000000000000042e-03,1.000171251199434508e+00
1.722916666666666430e+01,1.002462178841277529e+00,2.000000000000000042e-03,1.000236519807835345e+00
1.723958333333333215e+01,9.997034550421713961e-01,2.000000000000000042e-03,1.000297311381748600e+00
1.725000000000000000e+01,9.999302463934010010e-01,2.000000000000000042e-03,1.000344499877962257e+00
1.726041666666666430e+01,9.981189217776802458e-01,2.000000000000000042e-03,1.000356131030727402e+00
1.727083333333333215e+01,9.990573078973334908e-01,2.000000000000000042e-03,1.000409012132766895e+00
1.728125000000000000e+01,9.981676546428294161e-01,2.000000000000000042e-03,1.000427594250838270e+00
1.729166666666666430e+01,9.995928700139412593e-01,2.000000000000000042e-03,1.000437049274015999e+00
1.730208333333333215e+01,1.003321858920342757e+00,2.000000000000000042e-03,1.000487125861433624e+00
1.731250000000000000e+01,9.971522150963183506e-01,2.000000000000000042e-03,1.000504145751750729e+00
1.732291666666666430e+01,9.966489379073452115e-01,2.000000000000000042e-03,1.000535992340631619e+00
1.733333333333333215e+01,1.002760417751267008e+00,2.000000000000000042e-03,1.000602034495470471e+00
1.734375000000000000e+01,9.993834175261742114e-01,2.000000000000000042e-03,1.000631600744955829e+00
1.735416666666666430e+01,9.984806761562117217e-01,2.000000000000000042e-03,1.000626895005614969e+00
1.736458333333333215e+01,1.001898581394804699e+00,2.000000000000000042e-03,1.000636256512834832e+00
1.737500000000000000e+01,9.986662128954429951e-01,2.000000000000000042e-03,1.000591036626830910e+00
