#BJD_TDB,flux,flux_err
2.458461411113e+06,9.714748263e-01,4.323380068e-02
2.458461412502e+06,1.018892527e+00,4.328115284e-02
2.458461413891e+06,1.024940014e+00,4.328520223e-02
2.458461415279e+06,9.878755212e-01,4.324916378e-02
2.458461416668e+06,1.008707404e+00,4.331937805e-02
2.458461418057e+06,9.939715266e-01,4.324476048e-02
2.458461419446e+06,1.001692891e+00,4.332775250e-02
2.458461420835e+06,9.873436093e-01,4.332337528e-02
2.458461422224e+06,9.645963907e-01,4.313423112e-02
2.458461423613e+06,9.820598960e-01,4.322971031e-02
2.458461425001e+06,9.982489347e-01,4.330836982e-02
2.458461426390e+06,1.019698262e+00,4.346269742e-02
2.458461427779e+06,1.011050820e+00,4.320106283e-02
2.458461429168e+06,1.034180522e+00,4.325147718e-02
2.458461430557e+06,9.678451419e-01,4.330771044e-02
2.458461431946e+06,1.024157166e+00,4.333618283e-02
2.458461433335e+06,9.895347357e-01,4.329597950e-02
2.458461434723e+06,9.666975737e-01,4.324809089e-02
2.458461436112e+06,9.785775542e-01,4.340916872e-02
2.458461437501e+06,9.747089744e-01,4.320665821e-02
2.458461438890e+06,1.008735061e+00,4.332971945e-02
2.458461440279e+06,1.022410750e+00,4.325079545e-02
2.458461441668e+06,1.010765910e+00,4.323726520e-02
2.458461443057e+06,1.037247896e+00,4.323640093e-02
2.458461444445e+06,1.033529401e+00,4.325982556e-02
2.458461445834e+06,9.764304161e-01,4.323503003e-02
2.458461447223e+06,1.002304673e+00,4.315122962e-02
2.458461448612e+06,9.949654341e-01,4.326848313e-02
2.458461450001e+06,1.012006879e+00,4.325484857e-02
2.458461451390e+06,9.565883279e-01,4.326743260e-02
2.458461452779e+06,1.012474775e+00,4.318031296e-02
2.458461454167e+06,9.673296809e-01,4.327433556e-02
2.458461455556e+06,9.776321054e-01,4.322648048e-02
2.458461456945e+06,1.020276546e+00,4.330169410e-02
2.458461458334e+06,1.006562829e+00,4.324060678e-02
2.458461459723e+06,1.000638604e+00,4.332508892e-02
2.458461461112e+06,1.005271435e+00,4.330184683e-02
2.458461462500e+06,1.008986354e+00,4.331639409e-02
2.458461463889e+06,1.018931270e+00,4.348842800e-02
2.458461465278e+06,9.963842034e-01,4.334108904e-02
2.458461466667e+06,1.005679965e+00,4.330154136e-02
2.458461468056e+06,1.010363817e+00,4.326741770e-02
2.458461469445e+06,1.005172372e+00,4.325838760e-02
2.458461470834e+06,1.008883715e+00,4.332425073e-02
2.458461472222e+06,1.041990876e+00,4.323735461e-02
2.458461473611e+06,9.824657440e-01,4.324074835e-02
2.458461475000e+06,9.910696745e-01,4.331616312e-02
2.458461476389e+06,1.027387619e+00,4.321687669e-02
2.458461477778e+06,1.012397647e+00,4.319902882e-02
2.458461479167e+06,1.017292380e+00,4.350527003e-02
2.458461480556e+06,9.927293062e-01,4.331410676e-02
2.458461481944e+06,9.788609743e-01,4.349044710e-02
2.458461483333e+06,1.005268812e+00,4.317779839e-02
2.458461484722e+06,1.006303191e+00,4.323185608e-02
2.458461486111e+06,9.980224371e-01,4.328408465e-02
2.458461487500e+06,1.015244365e+00,4.333993420e-02
2.458461488889e+06,1.010667205e+00,4.347195104e-02
2.458461490278e+06,1.000872970e+00,4.335574433e-02
2.458461491666e+06,9.710776806e-01,4.338904098e-02
2.458461493055e+06,1.000159502e+00,4.325747490e-02
2.458461494444e+06,9.775804877e-01,4.364716634e-02
2.458461495833e+06,1.022025943e+00,4.369986057e-02
2.458461497222e+06,9.746013284e-01,4.318574443e-02
2.458461498611e+06,1.007309437e+00,4.321994632e-02
2.458461500000e+06,1.022240996e+00,4.326724634e-02
2.458461501388e+06,1.000296116e+00,4.330874979e-02
2.458461502777e+06,9.856510758e-01,4.332958534e-02
2.458461504166e+06,1.021015644e+00,4.328653961e-02
2.458461505555e+06,1.000683904e+00,4.318842292e-02
2.458461506944e+06,9.707693458e-01,4.324522614e-02
2.458461508333e+06,9.665060043e-01,4.332929477e-02
2.458461509722e+06,1.007279873e+00,4.329391196e-02
2.458461511110e+06,1.018133521e+00,4.343146458e-02
2.458461512499e+06,1.045992494e+00,4.323597625e-02
2.458461513888e+06,1.016381502e+00,4.337095469e-02
2.458461515277e+06,1.004153728e+00,4.327353090e-02
2.458461516666e+06,9.807333350e-01,4.329940677e-02
2.458461518055e+06,1.024145722e+00,4.343437776e-02
2.458461519443e+06,9.842087030e-01,4.329329729e-02
2.458461520832e+06,1.013691902e+00,4.336954281e-02
2.458461522221e+06,1.004843831e+00,4.321314022e-02
2.458461523610e+06,1.007059097e+00,4.332854226e-02
2.458461524999e+06,9.981656075e-01,4.327580333e-02
2.458461526388e+06,9.892269969e-01,4.322938994e-02
2.458461527777e+06,9.903946519e-01,4.343554378e-02
2.458461529165e+06,1.003504515e+00,4.343682528e-02
2.458461530554e+06,9.547270536e-01,4.320430756e-02
2.458461531943e+06,1.041315675e+00,4.335834458e-02
2.458461533332e+06,9.879366159e-01,4.334277660e-02
2.458461534721e+06,9.961104393e-01,4.345979914e-02
2.458461536110e+06,1.023482561e+00,4.359987751e-02
2.458461537499e+06,1.006158233e+00,4.327489063e-02
2.458461538887e+06,1.020084381e+00,4.329806194e-02
2.458461540276e+06,1.003434181e+00,4.323108867e-02
2.458461541665e+06,9.931291938e-01,4.322618246e-02
2.458461543054e+06,1.022420049e+00,4.319078848e-02
2.458461544443e+06,9.718545675e-01,4.346181825e-02
2.458461545832e+06,9.883685112e-01,4.329483956e-02
2.458461547221e+06,1.013440132e+00,4.333500937e-02
2.458461548609e+06,1.020567298e+00,4.330526665e-02
2.458461549998e+06,1.022629738e+00,4.324128479e-02
2.458461551387e+06,1.017951012e+00,4.355724901e-02
2.458461552776e+06,9.802569747e-01,4.316003993e-02
2.458461554165e+06,9.768278599e-01,4.323054105e-02
2.458461555554e+06,9.870367646e-01,4.336750507e-02
2.458461556943e+06,9.942829609e-01,4.324172065e-02
2.458461558331e+06,1.005987048e+00,4.345981777e-02
2.458461559720e+06,1.000297666e+00,4.328360036e-02
2.458461561109e+06,1.003188729e+00,4.318969697e-02
2.458461562498e+06,9.301555157e-01,4.329915345e-02
2.458461563887e+06,1.008720040e+00,4.329432920e-02
2.458461565276e+06,1.009574294e+00,4.321700335e-02
2.458461566665e+06,1.015342236e+00,4.324621707e-02
2.458461568053e+06,1.005882263e+00,4.326662421e-02
2.458461569442e+06,1.018302560e+00,4.360754415e-02
2.458461570831e+06,1.035628080e+00,4.333408177e-02
2.458461572220e+06,1.007805228e+00,4.324496165e-02
2.458461573609e+06,1.036668539e+00,4.336642101e-02
2.458461574998e+06,9.827001095e-01,4.341113567e-02
2.458461576386e+06,9.698528647e-01,4.321837053e-02
2.458461577775e+06,1.004373431e+00,4.325406998e-02
2.458461579164e+06,1.042390108e+00,4.333517700e-02
2.458461580553e+06,1.016415715e+00,4.330762103e-02
2.458461581942e+06,1.025944471e+00,4.316188395e-02
2.458461583331e+06,9.956737161e-01,4.328780621e-02
2.458461584720e+06,9.822289348e-01,4.359920323e-02
2.458461586108e+06,9.511500001e-01,4.328358546e-02
2.458461587497e+06,1.026524901e+00,4.340590909e-02
2.458461588886e+06,9.884721041e-01,4.327134788e-02
2.458461590275e+06,1.028947711e+00,4.329610243e-02
2.458461591664e+06,1.004729390e+00,4.328018799e-02
2.458461593053e+06,1.005568862e+00,4.324677959e-02
2.458461594442e+06,9.916625023e-01,4.327944666e-02
2.458461595830e+06,9.880346656e-01,4.326274619e-02
2.458461597219e+06,1.010213017e+00,4.322585091e-02
2.458461598608e+06,1.008647680e+00,4.315248504e-02
2.458461599997e+06,9.802690744e-01,4.322501272e-02
2.458461601386e+06,9.869978428e-01,4.331372306e-02
2.458461602775e+06,1.007486105e+00,4.341407493e-02
2.458461604164e+06,1.023527741e+00,4.370383546e-02
2.458461605552e+06,9.829962254e-01,4.334799200e-02
2.458461606941e+06,9.667106867e-01,4.332283884e-02
2.458461608330e+06,9.959017038e-01,4.333813116e-02
2.458461609719e+06,9.875985980e-01,4.319598898e-02
2.458461611108e+06,9.552926421e-01,4.320302233e-02
2.458461612497e+06,1.032873511e+00,4.336711764e-02
2.458461613886e+06,1.004911780e+00,4.338496178e-02
2.458461615274e+06,9.700228572e-01,4.322081059e-02
2.458461616663e+06,1.008496046e+00,4.317409918e-02
2.458461618052e+06,1.001401067e+00,4.325734451e-02
2.458461619441e+06,1.028167963e+00,4.321398586e-02
2.458461620830e+06,1.020513892e+00,4.337814450e-02
2.458461622219e+06,1.002630472e+00,4.318969324e-02
2.458461623608e+06,1.008663654e+00,4.331145436e-02
2.458461624996e+06,9.835731387e-01,4.335171357e-02
2.458461626385e+06,9.910715222e-01,4.320717230e-02
2.458461627774e+06,1.010420561e+00,4.319971055e-02
2.458461629163e+06,1.011234641e+00,4.329807684e-02
2.458461630552e+06,9.502630234e-01,4.323980585e-02
2.458461631941e+06,1.003017306e+00,4.325219244e-02
2.458461633329e+06,1.018157244e+00,4.323170707e-02
2.458461634718e+06,9.806484580e-01,4.337181523e-02
2.458461636107e+06,9.774127603e-01,4.320382327e-02
2.458461637496e+06,9.997545481e-01,4.325513914e-02
2.458461638885e+06,9.660794735e-01,4.334082082e-02
2.458461640274e+06,1.013494611e+00,4.340315610e-02
2.458461641663e+06,9.762405753e-01,4.323177040e-02
2.458461643051e+06,1.014406800e+00,4.321134835e-02
2.458461644440e+06,1.006697655e+00,4.323955253e-02
2.458461645829e+06,9.752381444e-01,4.332058877e-02
2.458461647218e+06,9.923101664e-01,4.328618199e-02
2.458461648607e+06,9.945876598e-01,4.317470640e-02
2.458461649996e+06,1.008710027e+00,4.326242954e-02
2.458461651385e+06,1.010789037e+00,4.330655932e-02
2.458461652773e+06,1.016326070e+00,4.334840178e-02
2.458461654162e+06,9.669157267e-01,4.327405989e-02
2.458461655551e+06,9.839890599e-01,4.332763329e-02
2.458461656940e+06,1.038339615e+00,4.331684485e-02
2.458461658329e+06,1.032420635e+00,4.331820086e-02
2.458461659718e+06,9.931244850e-01,4.339190945e-02
2.458461661107e+06,1.002715588e+00,4.320467636e-02
2.458461662495e+06,9.459205866e-01,4.324955121e-02
2.458461663884e+06,1.026462078e+00,4.324821383e-02
2.458461665273e+06,1.025432825e+00,4.322126880e-02
2.458461666662e+06,9.833744168e-01,4.318227991e-02
2.458461668051e+06,1.015834212e+00,4.326334223e-02
2.458461669440e+06,9.671862125e-01,4.321882874e-02
2.458461670829e+06,1.034397721e+00,4.335653037e-02
2.458461672217e+06,1.006763101e+00,4.380821437e-02
2.458461673606e+06,1.029822350e+00,4.324418679e-02
2.458461674995e+06,9.661005735e-01,4.315462336e-02
2.458461676384e+06,9.568694830e-01,4.323266447e-02
2.458461677773e+06,1.036470175e+00,4.340510815e-02
2.458461679162e+06,9.930220246e-01,4.324159399e-02
2.458461680551e+06,9.619842172e-01,4.318397492e-02
2.458461681939e+06,9.654944539e-01,4.326304421e-02
2.458461683328e+06,1.006349921e+00,4.325366393e-02
2.458461684717e+06,9.991323352e-01,4.328466952e-02
2.458461686106e+06,1.016297698e+00,4.324202240e-02
2.458461687495e+06,1.001066446e+00,4.325702414e-02
2.458461688884e+06,9.899968505e-01,4.359184206e-02
2.458461690272e+06,9.938240647e-01,4.329416528e-02
2.458461691661e+06,9.718727469e-01,4.317291826e-02
2.458461693050e+06,9.928327203e-01,4.356065765e-02
2.458461694439e+06,9.926894307e-01,4.363150522e-02
2.458461695828e+06,9.932461977e-01,4.334661365e-02
2.458461697217e+06,1.023341656e+00,4.358443245e-02
2.458461698606e+06,9.770193696e-01,4.325308651e-02
2.458461699994e+06,1.023399234e+00,4.334741086e-02
2.458461701383e+06,1.021561503e+00,4.318632931e-02
2.458461702772e+06,9.612460732e-01,4.349111393e-02
2.458461704161e+06,1.010771394e+00,4.349182174e-02
2.458461705550e+06,1.017454982e+00,4.352508113e-02
2.458461706939e+06,9.921565056e-01,4.334191605e-02
2.458461708328e+06,9.819189310e-01,4.319271445e-02
2.458461709716e+06,9.961795807e-01,4.337691888e-02
2.458461711105e+06,1.000752807e+00,4.328954220e-02
2.458461712494e+06,9.748860002e-01,4.322137684e-02
2.458461713883e+06,9.993358850e-01,4.334191605e-02
2.458461715272e+06,1.012494445e+00,4.329301044e-02
2.458461716661e+06,9.760361314e-01,4.361780360e-02
2.458461718050e+06,9.950057864e-01,4.322668537e-02
2.458461719438e+06,1.024022460e+00,4.332398996e-02
2.458461720827e+06,1.006750107e+00,4.326543957e-02
2.458461722216e+06,1.037781000e+00,4.335739464e-02
2.458461723605e+06,9.734958410e-01,4.361405596e-02
2.458461724994e+06,1.019636154e+00,4.327126965e-02
2.458461726383e+06,1.027835369e+00,4.334906861e-02
2.458461727772e+06,9.912000895e-01,4.323465377e-02
2.458461729160e+06,1.022389174e+00,4.333351925e-02
2.458461730549e+06,1.000570774e+00,4.318375885e-02
2.458461731938e+06,1.012468934e+00,4.331393540e-02
2.458461733327e+06,1.007040977e+00,4.325818643e-02
2.458461734716e+06,9.800753593e-01,4.327972233e-02
2.458461736105e+06,1.000348806e+00,4.323032126e-02
2.458461737493e+06,9.998547435e-01,4.337552935e-02
2.458461738882e+06,9.928298593e-01,4.329269379e-02
2.458461740271e+06,9.687379599e-01,4.327305034e-02
2.458461741660e+06,9.987682104e-01,4.327873886e-02
2.458461743049e+06,1.037707210e+00,4.333044589e-02
2.458461744438e+06,9.858709574e-01,4.328486696e-02
2.458461745827e+06,9.929111600e-01,4.329043627e-02
2.458461747215e+06,9.766790271e-01,4.313657805e-02
2.458461748604e+06,1.029290676e+00,4.319788143e-02
2.458461749993e+06,9.775583148e-01,4.329073429e-02
2.458461751382e+06,1.016231060e+00,4.333874956e-02
2.458461752771e+06,1.007607102e+00,4.337638989e-02
2.458461754160e+06,9.825677276e-01,4.332476109e-02
2.458461755549e+06,9.968017340e-01,4.322028905e-02
2.458461756937e+06,1.007860065e+00,4.329356179e-02
2.458461758326e+06,1.020578504e+00,4.326418415e-02
2.458461759715e+06,9.972547889e-01,4.326862097e-02
2.458461761104e+06,1.014595509e+00,4.340839759e-02
2.458461762493e+06,1.021323681e+00,4.328862950e-02
2.458461763882e+06,9.929321408e-01,4.323671013e-02
2.458461765271e+06,9.949433208e-01,4.329779744e-02
2.458461766659e+06,1.039839745e+00,4.329032451e-02
2.458461768048e+06,9.974443913e-01,4.334144667e-02
2.458461769437e+06,9.667475224e-01,4.320608079e-02
2.458461770826e+06,1.011086345e+00,4.332022741e-02
2.458461772215e+06,1.030473113e+00,4.326908663e-02
2.458461773604e+06,9.777202010e-01,4.322835803e-02
2.458461774993e+06,9.874923229e-01,4.347939044e-02
2.458461776381e+06,1.020029545e+00,4.322388768e-02
2.458461777770e+06,9.842889905e-01,4.345472530e-02
2.458461779159e+06,9.986885190e-01,4.331531376e-02
2.458461780548e+06,1.023441195e+00,4.329830781e-02
2.458461781937e+06,9.928965569e-01,4.326656461e-02
2.458461783326e+06,1.019013882e+00,4.331526160e-02
2.458461784714e+06,1.003722310e+00,4.325466603e-02
2.458461786103e+06,9.529739618e-01,4.335798696e-02
2.458461787492e+06,1.014091611e+00,4.329047725e-02
2.458461788881e+06,9.647511244e-01,4.341211170e-02
2.458461790270e+06,1.036283970e+00,4.336238280e-02
2.458461791659e+06,1.029695272e+00,4.321770743e-02
2.458461793048e+06,1.046543598e+00,4.332107678e-02
2.458461794436e+06,9.969584346e-01,4.325697199e-02
2.458461795825e+06,9.663074017e-01,4.319936782e-02
2.458461797214e+06,1.008926511e+00,4.326616600e-02
2.458461798603e+06,1.009258628e+00,4.338433594e-02
2.458461799992e+06,9.837839603e-01,4.320839420e-02
2.458461801381e+06,1.007911801e+00,4.327103123e-02
2.458461802770e+06,1.013352275e+00,4.324968532e-02
2.458461804158e+06,9.879333973e-01,4.337462783e-02
2.458461805547e+06,9.811971784e-01,4.324837029e-02
2.458461806936e+06,1.024092317e+00,4.328452796e-02
2.458461808325e+06,9.984973073e-01,4.320507869e-02
2.458461809714e+06,1.015032649e+00,4.332617298e-02
2.458461811103e+06,9.893315434e-01,4.333901405e-02
2.458461812492e+06,1.030025840e+00,4.332152754e-02
2.458461813880e+06,1.028129578e+00,4.331720248e-02
2.458461815269e+06,1.038704634e+00,4.331631213e-02
2.458461816658e+06,1.022793412e+00,4.330476001e-02
2.458461818047e+06,1.012248278e+00,4.326329008e-02
2.458461819436e+06,1.003692746e+00,4.334677011e-02
2.458461820825e+06,9.764438272e-01,4.314548522e-02
2.458461822214e+06,9.814600348e-01,4.369828478e-02
2.458461823602e+06,9.716677070e-01,4.324251413e-02
2.458461824991e+06,1.008912086e+00,4.325374588e-02
2.458461826380e+06,1.001467705e+00,4.334130511e-02
2.458461827769e+06,9.939539433e-01,4.337504506e-02
2.458461829158e+06,1.048521280e+00,4.326294735e-02
2.458461830547e+06,9.807100296e-01,4.327300191e-02
2.458461831936e+06,1.013258219e+00,4.322645441e-02
2.458461833324e+06,1.018337607e+00,4.325221851e-02
2.458461834713e+06,1.045395255e+00,4.324221984e-02
2.458461836102e+06,9.791595936e-01,4.325305670e-02
2.458461837491e+06,1.048100829e+00,4.323317483e-02
2.458461838880e+06,1.019488454e+00,4.337298870e-02
2.458461840269e+06,1.038523316e+00,4.331582040e-02
2.458461841657e+06,1.003539443e+00,4.319597036e-02
2.458461843046e+06,1.022509336e+00,4.324267805e-02
2.458461844435e+06,1.003923059e+00,4.331279546e-02
2.458461845824e+06,1.035447359e+00,4.332366213e-02
2.458461847213e+06,9.718490243e-01,4.326995090e-02
2.458461848602e+06,1.045666814e+00,4.328584298e-02
2.458461849991e+06,1.005468965e+00,4.323029518e-02
2.458461851379e+06,9.803873301e-01,4.322591424e-02
2.458461852768e+06,1.023262262e+00,4.325732589e-02
2.458461854157e+06,9.839453697e-01,4.321354255e-02
2.458461855546e+06,1.018680692e+00,4.329645634e-02
2.458461856935e+06,9.880949259e-01,4.333633557e-02
2.458461858324e+06,1.008955359e+00,4.331706464e-02
2.458461859713e+06,1.016237140e+00,4.335309565e-02
2.458461861101e+06,1.001735687e+00,4.327623546e-02
2.458461862490e+06,1.009806752e+00,4.333828017e-02
2.458461863879e+06,9.784269333e-01,4.354260117e-02
2.458461865268e+06,9.579026699e-01,4.321566969e-02
2.458461866657e+06,9.916826487e-01,4.321222380e-02
2.458461868046e+06,9.827249646e-01,4.325985163e-02
2.458461869435e+06,1.024982929e+00,4.330093786e-02
2.458461870823e+06,1.011910796e+00,4.331934452e-02
2.458461872212e+06,9.835141897e-01,4.329876602e-02
2.458461873601e+06,9.932751656e-01,4.321700707e-02
2.458461874990e+06,1.036762834e+00,4.328575358e-02
2.458461876379e+06,9.947645664e-01,4.358190298e-02
2.458461877768e+06,1.031076074e+00,4.324764758e-02
2.458461879157e+06,1.014633417e+00,4.318789393e-02
2.458461880545e+06,1.000850797e+00,4.329071939e-02
2.458461881934e+06,1.035007834e+00,4.331493378e-02
2.458461883323e+06,1.033638477e+00,4.342797026e-02
2.458461884712e+06,1.008924603e+00,4.325802252e-02
2.458461886101e+06,1.024100780e+00,4.323702306e-02
2.458461887490e+06,1.020241618e+00,4.327693209e-02
2.458461888878e+06,1.004525900e+00,4.360673949e-02
2.458461890267e+06,1.006499052e+00,4.354187474e-02
2.458461891656e+06,9.903634787e-01,4.329542816e-02
2.458461893045e+06,1.009066701e+00,4.322453588e-02
2.458461894434e+06,9.781505466e-01,4.335225746e-02
2.458461895823e+06,1.007072210e+00,4.339314625e-02
2.458461897212e+06,1.002850890e+00,4.324468598e-02
2.458461898600e+06,9.871297479e-01,4.325052723e-02
2.458461899989e+06,1.011516213e+00,4.333705083e-02
2.458461901378e+06,1.026660442e+00,4.342272878e-02
2.458461902767e+06,1.028764129e+00,4.341657832e-02
2.458461904156e+06,9.877963662e-01,4.336084798e-02
2.458461905545e+06,9.662538171e-01,4.319083691e-02
2.458461906934e+06,1.006188154e+00,4.325903580e-02
2.458461908322e+06,1.017021060e+00,4.353743792e-02
2.458461909711e+06,1.023353457e+00,4.335404560e-02
2.458461911100e+06,1.001410365e+00,4.328915104e-02
2.458461912489e+06,1.042105556e+00,4.340677336e-02
2.458461913878e+06,1.010313511e+00,4.331089929e-02
2.458461915267e+06,9.363920689e-01,4.322209954e-02
2.458461916656e+06,1.014319777e+00,4.332646355e-02
2.458461918044e+06,1.010220289e+00,4.357630387e-02
2.458461919433e+06,1.049854040e+00,4.327850044e-02
2.458461920822e+06,9.925321937e-01,4.318434745e-02
2.458461922211e+06,1.015938759e+00,4.335139692e-02
2.458461923600e+06,9.936089516e-01,4.332320765e-02
2.458461924989e+06,1.005635262e+00,4.331352934e-02
2.458461926378e+06,1.035171270e+00,4.360414296e-02
2.458461927766e+06,1.023537040e+00,4.323884100e-02
2.458461929155e+06,9.858250022e-01,4.321880266e-02
2.458461930544e+06,9.943484664e-01,4.331612587e-02
2.458461931933e+06,9.982126355e-01,4.332994297e-02
2.458461933322e+06,9.603670239e-01,4.323085770e-02
2.458461934711e+06,9.101560116e-01,4.322628677e-02
2.458461936099e+06,1.024625778e+00,4.334777966e-02
2.458461937488e+06,9.601905942e-01,4.324554279e-02
2.458461938877e+06,1.010707498e+00,4.345895723e-02
2.458461940266e+06,1.035261631e+00,4.327709600e-02
2.458461941655e+06,1.059374809e+00,4.331629351e-02
2.458461943044e+06,9.837772250e-01,4.321859777e-02
2.458461944433e+06,9.544343948e-01,4.329090565e-02
2.458461945821e+06,1.004556537e+00,4.337251559e-02
2.458461947210e+06,9.832404256e-01,4.322731867e-02
2.458461948599e+06,1.009155512e+00,4.330966994e-02
2.458461949988e+06,1.017506838e+00,4.333414510e-02
2.458461951377e+06,1.034240246e+00,4.330215976e-02
2.458461952766e+06,1.015871644e+00,4.329147562e-02
2.458461954155e+06,1.030195117e+00,4.335533455e-02
2.458461955543e+06,1.033141017e+00,4.335660487e-02
2.458461956932e+06,9.871534109e-01,4.319091886e-02
2.458461958321e+06,9.832896590e-01,4.355614632e-02
2.458461959710e+06,1.003003120e+00,4.324796796e-02
2.458461961099e+06,9.984091520e-01,4.333967343e-02
2.458461962488e+06,1.014414549e+00,4.329769313e-02
2.458461963877e+06,9.934383631e-01,4.336508736e-02
2.458461965265e+06,9.896708727e-01,4.332409054e-02
2.458461966654e+06,9.582372308e-01,4.319173470e-02
2.458461968043e+06,1.037282109e+00,4.336902127e-02
2.458461969432e+06,1.023535252e+00,4.323929921e-02
2.458461970821e+06,1.025903702e+00,4.329940677e-02
2.458461972210e+06,9.711228609e-01,4.314264283e-02
2.458461973599e+06,9.717935324e-01,4.320017248e-02
2.458461974987e+06,9.727090597e-01,4.320050031e-02
2.458461976376e+06,9.778209925e-01,4.325379059e-02
2.458461977765e+06,9.728277326e-01,4.331218079e-02
2.458461979154e+06,1.009781003e+00,4.324441031e-02
2.458461980543e+06,1.004901409e+00,4.325870797e-02
2.458461981932e+06,9.914345145e-01,4.325234517e-02
2.458461983320e+06,1.009284258e+00,4.325764999e-02
2.458461984709e+06,1.005548954e+00,4.323275760e-02
2.458461986098e+06,9.623082876e-01,4.334625229e-02
2.458461987487e+06,1.009369731e+00,4.327339306e-02
2.458461988876e+06,1.008834004e+00,4.326843470e-02
2.458461990265e+06,9.737491608e-01,4.332527891e-02
2.458461991654e+06,9.859272838e-01,4.326942191e-02
2.458461993042e+06,1.062023759e+00,4.356197268e-02
2.458461994431e+06,1.043714643e+00,4.331117496e-02
2.458461995820e+06,1.006430387e+00,4.328410327e-02
2.458461997209e+06,1.004528284e+00,4.335764050e-02
2.458461998598e+06,1.007456064e+00,4.330461845e-02
2.458461999987e+06,1.045557976e+00,4.328672215e-02
2.458462001376e+06,9.791011810e-01,4.322823137e-02
2.458462002764e+06,1.027417779e+00,4.366434366e-02
2.458462004153e+06,1.000821471e+00,4.325142875e-02
2.458462005542e+06,9.876044989e-01,4.320545867e-02
2.458462006931e+06,1.005094767e+00,4.333705455e-02
2.458462008320e+06,1.026381969e+00,4.327668250e-02
2.458462009709e+06,9.727136493e-01,4.324986786e-02
2.458462011098e+06,1.020391703e+00,4.325852543e-02
2.458462012486e+06,1.007019162e+00,4.335994646e-02
2.458462013875e+06,9.801423550e-01,4.335235059e-02
2.458462015264e+06,1.025845051e+00,4.324690625e-02
2.458462016653e+06,1.018590331e+00,4.330605268e-02
2.458462018042e+06,1.045892954e+00,4.325222969e-02
2.458462019431e+06,1.033249140e+00,4.347865656e-02
2.458462020819e+06,1.016323090e+00,4.345534742e-02
2.458462022208e+06,9.934540391e-01,4.325405136e-02
2.458462023597e+06,9.923936725e-01,4.328236356e-02
2.458462024986e+06,1.037693501e+00,4.333791509e-02
2.458462026375e+06,9.907020330e-01,4.329584911e-02
2.458462027764e+06,9.748256803e-01,4.320446774e-02
2.458462029153e+06,9.905374050e-01,4.358917102e-02
2.458462030541e+06,1.013439178e+00,4.325488582e-02
2.458462031930e+06,9.604248405e-01,4.318211973e-02
2.458462033319e+06,9.996287227e-01,4.331443459e-02
2.458462034708e+06,1.013999939e+00,4.324781895e-02
2.458462036097e+06,9.973489642e-01,4.324389994e-02
2.458462037486e+06,9.538564086e-01,4.318094999e-02
2.458462038875e+06,1.023579478e+00,4.327896982e-02
2.458462040263e+06,9.682106972e-01,4.330259562e-02
2.458462041652e+06,1.010609031e+00,4.352744296e-02
2.458462043041e+06,1.002393484e+00,4.323716834e-02
2.458462044430e+06,1.010654092e+00,4.323655367e-02
2.458462045819e+06,9.848831296e-01,4.332069680e-02
2.458462047208e+06,1.026374221e+00,4.377332330e-02
2.458462048597e+06,9.957873225e-01,4.335542023e-02
2.458462049985e+06,9.717212319e-01,4.327321425e-02
2.458462051374e+06,9.864668846e-01,4.320120066e-02
2.458462052763e+06,1.006493568e+00,4.319474101e-02
2.458462054152e+06,1.001829863e+00,4.331899434e-02
2.458462055541e+06,9.726306200e-01,4.314478487e-02
2.458462056930e+06,1.004306316e+00,4.332116619e-02
2.458462058319e+06,9.913279414e-01,4.317468405e-02
2.458462059707e+06,1.010333180e+00,4.337863252e-02
2.458462061096e+06,9.753969908e-01,4.334757477e-02
2.458462062485e+06,1.052353024e+00,4.327513650e-02
2.458462063874e+06,9.806894660e-01,4.319012165e-02
2.458462065263e+06,9.626706243e-01,4.325037822e-02
2.458462066652e+06,9.889901280e-01,4.321140051e-02
2.458462068040e+06,9.853828549e-01,4.325819388e-02
2.458462069429e+06,1.028803587e+00,4.335123301e-02
2.458462070818e+06,9.782429934e-01,4.320846125e-02
2.458462072207e+06,9.807844162e-01,4.326058924e-02
2.458462073596e+06,1.057576418e+00,4.320370033e-02
2.458462074985e+06,1.007458687e+00,4.335331172e-02
2.458462076374e+06,1.033854961e+00,4.345365241e-02
2.458462077762e+06,1.006102800e+00,4.331379756e-02
2.458462079151e+06,1.009101987e+00,4.327112064e-02
2.458462080540e+06,9.728860259e-01,4.325673729e-02
2.458462081929e+06,1.001058578e+00,4.325676337e-02
2.458462083318e+06,1.006037593e+00,4.325539991e-02
2.458462084707e+06,1.025876403e+00,4.330229759e-02
2.458462086096e+06,9.966787100e-01,4.322747141e-02
2.458462087484e+06,9.999616742e-01,4.325909168e-02
2.458462088873e+06,9.860616922e-01,4.322511703e-02
2.458462090262e+06,1.025885344e+00,4.367899150e-02
2.458462091651e+06,1.021596432e+00,4.321591184e-02
2.458462093040e+06,9.967454076e-01,4.323997349e-02
2.458462094429e+06,1.033475876e+00,4.327310249e-02
2.458462095818e+06,1.002123237e+00,4.324365780e-02
2.458462097206e+06,1.012378216e+00,4.323017970e-02
2.458462098595e+06,1.007549047e+00,4.327698797e-02
2.458462099984e+06,9.905833602e-01,4.332238063e-02
2.458462101373e+06,9.838071465e-01,4.332087561e-02
2.458462102762e+06,9.940975904e-01,4.341460019e-02
