# time,flux_clean,flux_err
2.458441141946000047e+06,1.015210691565858969e+00,4.340222850000000077e-02
2.458441143333999906e+06,9.967187842547401422e-01,4.327375814000000015e-02
2.458441144723000005e+06,1.018284717374636106e+00,4.332727194000000198e-02
2.458441146112000104e+06,9.678155725597232806e-01,4.347703606000000165e-02
2.458441147501000203e+06,1.013491338045292567e+00,4.366621002999999945e-02
2.458441148889999837e+06,9.889724536896521423e-01,4.330275580000000207e-02
2.458441150278999936e+06,1.024499016741472257e+00,4.341879486999999926e-02
2.458441151668000035e+06,1.005242831299136608e+00,4.341312869999999768e-02
2.458441153057000134e+06,1.030683732066575820e+00,4.333144799000000075e-02
2.458441154445999768e+06,9.861472858439364053e-01,4.323929920999999843e-02
2.458441155834000092e+06,9.834750163132884859e-01,4.333488642999999696e-02
2.458441157223000191e+06,1.012206583317603048e+00,4.376429318999999762e-02
2.458441158611999825e+06,1.007931675702089303e+00,4.357916116999999839e-02
2.458441160000999924e+06,1.009986679185977509e+00,4.335130750999999921e-02
2.458441161390000023e+06,9.705055702234614001e-01,4.330901057000000054e-02
2.458441162779000122e+06,9.842350433737694360e-01,4.331641272000000265e-02
2.458441164168000221e+06,1.006405588426905640e+00,4.332521930000000215e-02
2.458441165556999855e+06,1.020261382780327075e+00,4.324774817000000271e-02
2.458441166945999954e+06,1.013727420462475992e+00,4.331446811999999785e-02
2.458441168333999813e+06,9.800334532345499339e-01,4.324787482999999794e-02
2.458441169722999912e+06,9.998878813235201335e-01,4.334711282999999943e-02
2.458441171112000011e+06,9.940644907890028303e-01,4.330758005000000244e-02
2.458441172501000110e+06,1.008921986178902719e+00,4.336807504000000230e-02
2.458441173890000209e+06,9.387536189883868287e-01,4.322730005000000042e-02
2.458441175278999843e+06,9.782891313324233451e-01,4.337521269999999873e-02
2.458441176667999942e+06,1.003533644545654413e+00,4.328032583000000072e-02
2.458441178057000041e+06,1.027920334360264754e+00,4.342416673999999893e-02
2.458441179446000140e+06,1.036641875211886887e+00,4.363862052999999824e-02
2.458441180833999999e+06,1.028018635037383666e+00,4.328580200999999905e-02
2.458441182223000098e+06,9.901951489414210217e-01,4.325585440000000170e-02
2.458441183612000197e+06,1.020699884399369317e+00,4.343412071000000291e-02
2.458441185000999831e+06,1.034119974404223097e+00,4.330934583999999921e-02
2.458441186389999930e+06,9.729988982507580264e-01,4.362902418000000337e-02
2.458441187779000029e+06,1.006645682555148857e+00,4.346907510999999807e-02
2.458441189168000128e+06,1.020055910195961646e+00,4.333423078000000345e-02
2.458441190557000227e+06,9.757001844282340297e-01,4.327159002000000032e-02
2.458441191945000086e+06,1.039877715576803752e+00,4.341930523999999736e-02
2.458441193334000185e+06,1.045365406518092399e+00,4.338440671999999748e-02
2.458441194722999819e+06,1.027117179535174563e+00,4.327669366999999795e-02
2.458441196111999918e+06,9.681316982984666808e-01,4.341213032999999971e-02
2.458441197501000017e+06,9.670175590469830551e-01,4.324469714999999714e-02
2.458441198890000116e+06,1.015622671331436244e+00,4.324981943000000273e-02
2.458441200279000215e+06,9.946272372338261780e-01,4.321665317000000089e-02
2.458441201667999849e+06,1.008833798155825301e+00,4.336587339999999763e-02
2.458441203056999948e+06,9.879154533283270867e-01,4.334997012999999844e-02
2.458441204444999807e+06,9.834171836136810230e-01,4.331901297000000095e-02
2.458441205833999906e+06,9.853173693646699594e-01,4.358580708999999775e-02
2.458441207223000005e+06,nan,4.369690268999999738e-02
2.458441208612000104e+06,1.032127312227837823e+00,4.335289075999999853e-02
2.458441210001000203e+06,9.842061911828191567e-01,4.343054444000000319e-02
2.458441211389999837e+06,1.010961904850260273e+00,4.334358125999999978e-02
2.458441212778999936e+06,9.919274838943491490e-01,4.345514252999999744e-02
2.458441214168000035e+06,1.015764439834072830e+00,4.331603645999999863e-02
2.458441215557000134e+06,9.922998465975167992e-01,4.335842281999999909e-02
2.458441216944999993e+06,9.915751406983919214e-01,4.334842785999999670e-02
2.458441218334000092e+06,9.841081709905123986e-01,4.357067122999999653e-02
2.458441219723000191e+06,1.005369532007171385e+00,4.341164975999999703e-02
2.458441221111999825e+06,1.029800703817784546e+00,4.338812083000000153e-02
2.458441222500999924e+06,9.854204074603998276e-01,4.338975250999999728e-02
2.458441223890000023e+06,1.035609905546271969e+00,4.341642559000000179e-02
2.458441225279000122e+06,1.002647335685243224e+00,4.328077285999999690e-02
2.458441226668000221e+06,1.030437854437693757e+00,4.334439336999999781e-02
2.458441228056999855e+06,1.030066396002867313e+00,4.327210038999999842e-02
2.458441229445000179e+06,1.009682933531542703e+00,4.343769699000000345e-02
2.458441230833999813e+06,9.832903649843223182e-01,4.378515109000000183e-02
2.458441232222999912e+06,1.014873175759624546e+00,4.330394416999999718e-02
2.458441233612000011e+06,9.616640199013817281e-01,4.324658214999999722e-02
2.458441235001000110e+06,1.000515657826847260e+00,4.326523468000000039e-02
2.458441236390000209e+06,9.737577778815420526e-01,4.327080399000000216e-02
2.458441237778999843e+06,1.032296519645692578e+00,4.335439205000000268e-02
2.458441239167999942e+06,9.716443990297574107e-01,4.331970587000000261e-02
2.458441240555999801e+06,1.011363002546849632e+00,4.329017549999999992e-02
2.458441241944999900e+06,1.016145433522110952e+00,4.336154460999999682e-02
2.458441243333999999e+06,1.008838106034491755e+00,4.348593577999999849e-02
2.458441244723000098e+06,9.804439481924621669e-01,4.328637569999999740e-02
2.458441246112000197e+06,9.657883687961144048e-01,4.328231513999999946e-02
2.458441247500999831e+06,9.881778829317363622e-01,4.329196364000000019e-02
2.458441248889999930e+06,9.720269170398402325e-01,4.329428076999999875e-02
2.458441250279000029e+06,1.055914923443328490e+00,4.334533959999999769e-02
2.458441251668000128e+06,9.875571466077167626e-01,4.333481938000000033e-02
2.458441253055999987e+06,1.004743150745355473e+00,4.331814124999999738e-02
2.458441254445000086e+06,1.027267622080908049e+00,4.335805401000000087e-02
2.458441255834000185e+06,1.019947404365469268e+00,4.343298450000000061e-02
2.458441257222999819e+06,9.703400809703629504e-01,4.335632920000000168e-02
2.458441258611999918e+06,9.974076435192216206e-01,4.328997805999999782e-02
2.458441260001000017e+06,9.955979691780216800e-01,4.342460260000000072e-02
2.458441261390000116e+06,9.802290483260801546e-01,4.330727457999999919e-02
2.458441262779000215e+06,9.817978825319799707e-01,4.336506127999999877e-02
2.458441264167999849e+06,9.911324405310064645e-01,4.335742816000000277e-02
2.458441265556000173e+06,9.572833162786825723e-01,4.329417646000000008e-02
2.458441266944999807e+06,1.037258042482866127e+00,4.335692524999999742e-02
2.458441268333999906e+06,1.008890944796320577e+00,4.334865510000000116e-02
2.458441269723000005e+06,1.032856633321626250e+00,4.333858564000000330e-02
2.458441271112000104e+06,1.041298553561138984e+00,4.345342516999999710e-02
2.458441272501000203e+06,1.003028453508145734e+00,4.336777329000000153e-02
2.458441273889999837e+06,9.992715997199566047e-01,4.338581115000000182e-02
2.458441275278999936e+06,9.884346061370687941e-01,4.334796964999999835e-02
2.458441276666999795e+06,1.049187568975266327e+00,4.338218643999999791e-02
2.458441278055999894e+06,9.795238950829572300e-01,4.337736964000000334e-02
2.458441279444999993e+06,1.045085841458081921e+00,4.339656606000000250e-02
2.458441280834000092e+06,1.005717296717433706e+00,4.345927014999999977e-02
2.458441282223000191e+06,1.006763969312371332e+00,4.347441344999999902e-02
2.458441283611999825e+06,9.677431757650329924e-01,4.333674908000000048e-02
2.458441285000999924e+06,9.785003990696723442e-01,4.341534897999999726e-02
2.458441286390000023e+06,9.908358920201578712e-01,4.354565217999999821e-02
2.458441287779000122e+06,1.029307391859215048e+00,4.340798034999999999e-02
2.458441289166999981e+06,9.966831832139305680e-01,4.334185271999999728e-02
2.458441290556000080e+06,1.051773473628835331e+00,4.371158406000000274e-02
2.458441291945000179e+06,1.017174639487885779e+00,4.331670329000000125e-02
2.458441293333999813e+06,9.989461425090148117e-01,4.358922317999999740e-02
2.458441294722999912e+06,9.917748197269699029e-01,4.341364278999999826e-02
2.458441296112000011e+06,1.013992752640312300e+00,4.335889593000000208e-02
2.458441297501000110e+06,1.007956019773097456e+00,4.327867180000000147e-02
2.458441298890000209e+06,9.692015833517393375e-01,4.331231116999999936e-02
2.458441300278999843e+06,9.897146004886897552e-01,4.338081553999999923e-02
2.458441301667000167e+06,1.040221955152890176e+00,4.333677142999999704e-02
2.458441303055999801e+06,1.030990605891456635e+00,4.349278286000000243e-02
2.458441304444999900e+06,9.765979746089539226e-01,4.337906465000000017e-02
2.458441305833999999e+06,1.001829076532231300e+00,4.337929562000000100e-02
2.458441307223000098e+06,1.010197790519195005e+00,4.338758810999999993e-02
2.458441308612000197e+06,1.016339533868704681e+00,4.330455511999999757e-02
2.458441310000999831e+06,1.001631566319411082e+00,4.340743645999999706e-02
2.458441311389999930e+06,1.012117554954456988e+00,4.335459322000000115e-02
2.458441312779000029e+06,1.018073294150448227e+00,4.341826588000000098e-02
2.458441314166999888e+06,1.034765265252350463e+00,4.331993312000000096e-02
2.458441315555999987e+06,9.715108504268674672e-01,4.330660774999999657e-02
2.458441316945000086e+06,1.013666933288353889e+00,4.332023486000000090e-02
2.458441318334000185e+06,9.797296691843069283e-01,4.364483430999999830e-02
2.458441319722999819e+06,9.745570877770979301e-01,4.372338951000000196e-02
2.458441321111999918e+06,9.786956842311020921e-01,4.333076626000000042e-02
2.458441322501000017e+06,9.858868581404538478e-01,4.333833605000000228e-02
2.458441323890000116e+06,9.965571787295194328e-01,4.328674451000000256e-02
2.458441325277999975e+06,1.026758894185847204e+00,4.364000633000000157e-02
2.458441326667000074e+06,9.633524212538949749e-01,4.325969517000000097e-02
2.458441328056000173e+06,1.015365668541326150e+00,4.335291683999999840e-02
2.458441329444999807e+06,1.027193966808651826e+00,4.322836176000000030e-02
2.458441330833999906e+06,9.596122813243344041e-01,4.324521123999999772e-02
2.458441332223000005e+06,1.027709433794615990e+00,4.337592049999999810e-02
2.458441333612000104e+06,9.827892010554074576e-01,4.337116702999999768e-02
2.458441335001000203e+06,9.980550191446452279e-01,4.325023665999999656e-02
2.458441336389999837e+06,9.660703362319551513e-01,4.322984070000000095e-02
2.458441337778000161e+06,9.718642876956090637e-01,4.328531027000000198e-02
2.458441339166999795e+06,1.015208907315739983e+00,4.329949990000000332e-02
2.458441340555999894e+06,1.004792678885156443e+00,4.334689304000000076e-02
2.458441341944999993e+06,9.974782743070380597e-01,4.378188401000000091e-02
2.458441343334000092e+06,1.023762600187827054e+00,4.343209043000000047e-02
2.458441344723000191e+06,9.698089913517626837e-01,4.335676506000000346e-02
2.458441346111999825e+06,9.957822611623511344e-01,4.337788372999999698e-02
2.458441347500999924e+06,9.616437711905435615e-01,4.329756646999999986e-02
2.458441348890000023e+06,1.015666050041669877e+00,4.339636117000000154e-02
2.458441350277999882e+06,9.832881536802005051e-01,4.333327710999999860e-02
2.458441351666999981e+06,9.722093597367458262e-01,4.323060066000000007e-02
2.458441353056000080e+06,1.015279627619773972e+00,4.349469393000000156e-02
2.458441354445000179e+06,1.017774446911060338e+00,4.331978410000000140e-02
2.458441355833999813e+06,9.823984040109154936e-01,4.332364722999999807e-02
2.458441357222999912e+06,9.986482412104161765e-01,4.340610653000000208e-02
2.458441358612000011e+06,1.009586679028406264e+00,4.330180958000000302e-02
2.458441360001000110e+06,9.952636241592314192e-01,4.325182736000000167e-02
2.458441361388999969e+06,9.884646018751233054e-01,4.327096789999999860e-02
2.458441362778000068e+06,1.022905343054504756e+00,4.334145411999999753e-02
2.458441364167000167e+06,9.779231909132487521e-01,4.328204690999999660e-02
2.458441365555999801e+06,1.024581730233818710e+00,4.367848858000000084e-02
2.458441366944999900e+06,1.050451528289774394e+00,4.337633401000000333e-02
2.458441368333999999e+06,1.049148113412050387e+00,4.346450418000000204e-02
2.458441369723000098e+06,1.006275167566467621e+00,4.405710846000000097e-02
2.458441371112000197e+06,1.020906043115739070e+00,4.338870570000000204e-02
2.458441372500999831e+06,9.740110541970224967e-01,4.336184263000000122e-02
2.458441373889000155e+06,9.713342344081278279e-01,4.328462109000000280e-02
2.458441375277999789e+06,9.600947824580223777e-01,4.329545423000000226e-02
2.458441376666999888e+06,9.741921602985348372e-01,4.367299004999999901e-02
2.458441378055999987e+06,9.822177010580603884e-01,4.326350242000000235e-02
2.458441379445000086e+06,9.810634574425322052e-01,4.360450804000000347e-02
2.458441380834000185e+06,9.735641231709197818e-01,4.322905837999999751e-02
2.458441382222999819e+06,1.030625813421406356e+00,4.335327818999999694e-02
2.458441383611999918e+06,9.883420107420884948e-01,4.334128647999999778e-02
2.458441385001000017e+06,9.727279252516788377e-01,4.333663732000000296e-02
2.458441386388999876e+06,1.040284698088536075e+00,4.338421673000000117e-02
2.458441387777999975e+06,1.005607645690136609e+00,4.329421743999999767e-02
2.458441389167000074e+06,9.856477479663716679e-01,4.342504962999999690e-02
2.458441390556000173e+06,1.022639623548952326e+00,4.345769062999999682e-02
2.458441391944999807e+06,1.010767638092617160e+00,4.347089306000000153e-02
2.458441393333999906e+06,9.729828056753985210e-01,4.334057495000000204e-02
2.458441394723000005e+06,9.828244651125827014e-01,4.331575707000000219e-02
2.458441396112000104e+06,1.022576016671367771e+00,4.336436092999999825e-02
2.458441397501000203e+06,9.634947395251285407e-01,4.348856582999999915e-02
2.458441398889000062e+06,9.735913127194543160e-01,4.325806349999999911e-02
2.458441400278000161e+06,9.782871732856921465e-01,4.327077791000000229e-02
2.458441401666999795e+06,1.009102091165362314e+00,4.332071542999999664e-02
2.458441403055999894e+06,1.003379332685579328e+00,4.351487755999999818e-02
2.458441404444999993e+06,1.005104200509951751e+00,4.344291613000000191e-02
2.458441405834000092e+06,9.843819660922801251e-01,4.336195812000000205e-02
2.458441407223000191e+06,9.894523649037898494e-01,4.329391940999999938e-02
2.458441408611999825e+06,1.006465856443998996e+00,4.332119226000000212e-02
2.458441410000000149e+06,1.016060481389396974e+00,4.330672695999999988e-02
2.458441411388999783e+06,1.007050362585459657e+00,4.326916486000000062e-02
2.458441412777999882e+06,1.004898711873772221e+00,4.332852363999999817e-02
2.458441414166999981e+06,1.022407170964363843e+00,4.347594082000000304e-02
2.458441415556000080e+06,9.534892861079086179e-01,4.332479834999999890e-02
2.458441416945000179e+06,1.038207586517285952e+00,4.365607350999999720e-02
2.458441418333999813e+06,1.000211508240473224e+00,4.322996736000000312e-02
2.458441419722999912e+06,9.857284056891377766e-01,4.328943788999999737e-02
2.458441421112000011e+06,9.546543442189003859e-01,4.331713915000000303e-02
2.458441422499999870e+06,1.003501452730094723e+00,4.332615808000000318e-02
2.458441423888999969e+06,9.619457170579648331e-01,4.330369084999999979e-02
2.458441425278000068e+06,9.609201526712647379e-01,4.325699060999999707e-02
2.458441426667000167e+06,1.015162988754471085e+00,4.348808526999999730e-02
2.458441428055999801e+06,1.002375458718228307e+00,4.330493881999999961e-02
2.458441429444999900e+06,9.615976762620668250e-01,4.346026852999999857e-02
2.458441430833999999e+06,9.982348740642811302e-01,4.333214834000000126e-02
2.458441432223000098e+06,1.015567048794741023e+00,4.330486431999999719e-02
2.458441433612000197e+06,9.988357191059424878e-01,4.332803561999999664e-02
2.458441435000000056e+06,1.018411295228622393e+00,4.333462566000000071e-02
2.458441436389000155e+06,1.002791736178276993e+00,4.336110875000000198e-02
2.458441437777999789e+06,1.015272786874105160e+00,4.327774420000000261e-02
2.458441439166999888e+06,1.019652809685770212e+00,4.356465116000000221e-02
2.458441440555999987e+06,9.859794600002997900e-01,4.336916283000000205e-02
2.458441441945000086e+06,9.979316515331545512e-01,4.331218079000000165e-02
2.458441443334000185e+06,1.009953754923595959e+00,4.348854720999999895e-02
2.458441444722999819e+06,9.520264965687608161e-01,4.329705982999999814e-02
2.458441446111000143e+06,1.007587545798377837e+00,4.326562583000000128e-02
2.458441447499999776e+06,1.000968007424012596e+00,4.328873381000000048e-02
2.458441448888999876e+06,9.987675986846646925e-01,4.322760925000000004e-02
2.458441450277999975e+06,1.039643237650616836e+00,4.356478527000000323e-02
2.458441451667000074e+06,9.823433099296741133e-01,4.332193731999999659e-02
2.458441453056000173e+06,1.007545205467970550e+00,4.329387844000000263e-02
2.458441454444999807e+06,9.633481141942483728e-01,4.324735701000000099e-02
2.458441455833999906e+06,9.958874555370942350e-01,4.341204836999999761e-02
2.458441457223000005e+06,1.005878049640378080e+00,4.335260018999999992e-02
2.458441458610999864e+06,1.045312621503591277e+00,4.341875761999999805e-02
2.458441459999999963e+06,9.936366797895146430e-01,4.337543622000000071e-02
2.458441461389000062e+06,1.025891131417816071e+00,4.327226802999999816e-02
2.458441462778000161e+06,1.000698217827155512e+00,4.331783204999999776e-02
2.458441464166999795e+06,9.719530111956254936e-01,4.332924261999999971e-02
2.458441465555999894e+06,9.958709764699503753e-01,4.333052039000000188e-02
2.458441466944999993e+06,9.839361004722234627e-01,4.333164914999999839e-02
2.458441468334000092e+06,1.006844090943124215e+00,4.342356323999999740e-02
2.458441469723000191e+06,9.951402074945657761e-01,4.331177473000000222e-02
2.458441471111000050e+06,1.040480680876217923e+00,4.330487548999999853e-02
2.458441472500000149e+06,1.021235032403443599e+00,4.335248843000000241e-02
2.458441473888999783e+06,9.659535442588591536e-01,4.332111403000000333e-02
2.458441475277999882e+06,1.002718458826929560e+00,4.331291467000000089e-02
2.458441476666999981e+06,9.180061135944798112e-01,4.325732216000000019e-02
2.458441478056000080e+06,1.048517741139717740e+00,4.334922135000000148e-02
2.458441479445000179e+06,9.949632203206502101e-01,4.326193779999999711e-02
2.458441480833999813e+06,1.038556157870381469e+00,4.337928817000000214e-02
2.458441482222000137e+06,1.020642822401685690e+00,4.337998106999999687e-02
2.458441483610999770e+06,1.009962587481960439e+00,4.328135027999999856e-02
2.458441484999999870e+06,9.711568870320126390e-01,4.331288859000000102e-02
2.458441486388999969e+06,1.004656626500958883e+00,4.334510862999999686e-02
2.458441487778000068e+06,9.647527225365787329e-01,4.323525353999999737e-02
2.458441489167000167e+06,1.012067677107283847e+00,4.334679990999999732e-02
2.458441490555999801e+06,9.635615186586437009e-01,4.341256245999999819e-02
2.458441491944999900e+06,1.014868721420591591e+00,4.338270052999999848e-02
2.458441493333999999e+06,1.022714775805517062e+00,4.328333958999999731e-02
2.458441494721999858e+06,9.871516358447991468e-01,4.330104961999999696e-02
2.458441496110999957e+06,9.941652737545915164e-01,4.330117627999999913e-02
2.458441497500000056e+06,9.862598984819019865e-01,4.371294379000000008e-02
2.458441498889000155e+06,1.016355183163946130e+00,4.334468022000000087e-02
2.458441500277999789e+06,9.777296758368799745e-01,4.325297474999999919e-02
2.458441501666999888e+06,1.035557315355146946e+00,4.338181019000000166e-02
2.458441503055999987e+06,9.727432544656668956e-01,4.340807720999999980e-02
2.458441504445000086e+06,9.774027084746339522e-01,4.328800738000000009e-02
2.458441505834000185e+06,1.000721602440138192e+00,4.325132071999999994e-02
2.458441507222000044e+06,9.804814093355342930e-01,4.334648325999999885e-02
2.458441508611000143e+06,1.013086139266613728e+00,4.323963821000000041e-02
2.458441509999999776e+06,1.039033748991750938e+00,4.327359422999999677e-02
2.458441511388999876e+06,9.754469508134646638e-01,4.352648556000000141e-02
2.458441512777999975e+06,1.012918236680220518e+00,4.338631033999999775e-02
2.458441514167000074e+06,9.625787487792909491e-01,4.327458887999999920e-02
2.458441515556000173e+06,1.009143612600444495e+00,4.325422271999999901e-02
2.458441516944999807e+06,9.994272117362127394e-01,4.336195067000000319e-02
2.458441518333999906e+06,1.032052282482545769e+00,4.330054298000000218e-02
2.458441519722000230e+06,1.005892756953176592e+00,4.377434403000000224e-02
2.458441521110999864e+06,9.760384566680254670e-01,4.332696645999999790e-02
2.458441522499999963e+06,9.677966186376324442e-01,4.326974600999999865e-02
2.458441523889000062e+06,9.999064338881369363e-01,4.366256296999999897e-02
2.458441525278000161e+06,1.030662396005841197e+00,4.372576997000000160e-02
2.458441526666999795e+06,9.961969592385830907e-01,4.369333758999999900e-02
2.458441528055999894e+06,1.017574917097682663e+00,4.333044961000000195e-02
2.458441529444999993e+06,9.771370490613291437e-01,4.325466602999999965e-02
2.458441530832999852e+06,1.023387101615689465e+00,4.351679236000000062e-02
2.458441532221999951e+06,9.887289671293343352e-01,4.338192194999999918e-02
2.458441533611000050e+06,9.982825026285849779e-01,4.338492080999999806e-02
2.458441535000000149e+06,1.022884995927086704e+00,4.338629916000000253e-02
2.458441536388999783e+06,9.844924673120430958e-01,4.342806339000000043e-02
2.458441537777999882e+06,1.046777616470414785e+00,4.331472889000000104e-02
2.458441539166999981e+06,9.807892617004763114e-01,4.329055920000000196e-02
2.458441540556000080e+06,9.806269773293955216e-01,4.338904843000000039e-02
2.458441541945000179e+06,9.857916359996626854e-01,4.338211194000000243e-02
2.458441543333000038e+06,1.000619929142670284e+00,4.335892200000000113e-02
2.458441544722000137e+06,9.753901154334337908e-01,4.331314935999999727e-02
2.458441546110999770e+06,1.038021922708487255e+00,4.373172297999999847e-02
2.458441547499999870e+06,9.735977028318791859e-01,4.324707015999999793e-02
2.458441548888999969e+06,1.027873391027035899e+00,4.332127795000000059e-02
2.458441550278000068e+06,1.006496581817651004e+00,4.339538141999999682e-02
2.458441551667000167e+06,1.039661231370509142e+00,4.337456449999999714e-02
2.458441553055999801e+06,1.017498444584412187e+00,4.339325428000000151e-02
2.458441554444999900e+06,9.735785833951328128e-01,4.326288030000000062e-02
2.458441555833000224e+06,9.850302479913702891e-01,4.332356527000000290e-02
2.458441557221999858e+06,1.021912483047866749e+00,4.335533828000000256e-02
2.458441558610999957e+06,1.009007987090190461e+00,4.337397962999999662e-02
2.458441560000000056e+06,9.707639432537157331e-01,4.332943632999999850e-02
2.458441561389000155e+06,9.885203512305472673e-01,4.333041236000000074e-02
2.458441562777999789e+06,9.927909838878358206e-01,4.334115236999999676e-02
2.458441564166999888e+06,1.003267652912177343e+00,4.333487526000000256e-02
2.458441565555999987e+06,9.961305705057413862e-01,4.327735305000000171e-02
2.458441566943999846e+06,9.890982471261787756e-01,4.373019933999999775e-02
2.458441568332999945e+06,9.959422697183127893e-01,4.341848566999999964e-02
2.458441569722000044e+06,9.987584516217207220e-01,4.367990791999999678e-02
2.458441571111000143e+06,9.631382936631219804e-01,4.330935328999999806e-02
2.458441572499999776e+06,1.001027248404599002e+00,4.320608078999999685e-02
2.458441573888999876e+06,9.938473901991369264e-01,4.354979469999999825e-02
2.458441575277999975e+06,1.016999821718165942e+00,4.331636801000000175e-02
2.458441576667000074e+06,9.832769684914006714e-01,4.344787820999999883e-02
2.458441578056000173e+06,9.780578901282664939e-01,4.325927049000000135e-02
2.458441579444000032e+06,1.004429359259010335e+00,4.339382052000000101e-02
2.458441580833000131e+06,1.021882080804362936e+00,4.330275952999999844e-02
2.458441582222000230e+06,9.951954921157702971e-01,4.343793913999999950e-02
2.458441583610999864e+06,9.900211348935802347e-01,4.330681637000000084e-02
2.458441586389000062e+06,1.023489728449919811e+00,4.328364506000000056e-02
2.458441587778000161e+06,1.018600631950780322e+00,4.336161910999999924e-02
2.458441589166999795e+06,9.881077465646112001e-01,4.337791352999999933e-02
2.458441590555999894e+06,9.935987583074272766e-01,4.326767473999999780e-02
2.458441591944000218e+06,1.012012094639367144e+00,4.327344521999999805e-02
2.458441593332999852e+06,9.998197645872806127e-01,4.352136328999999665e-02
2.458441594721999951e+06,1.006875084117246022e+00,4.328685625999999925e-02
2.458441596111000050e+06,9.997896559891696899e-01,4.328392074000000228e-02
2.458441597500000149e+06,1.059078230770178486e+00,4.340652748999999921e-02
2.458441598888999783e+06,9.945920260045628680e-01,4.329698904999999820e-02
2.458441600277999882e+06,1.002641481252890099e+00,4.341270401999999806e-02
2.458441603054999840e+06,9.943314793089825798e-01,4.335489868999999746e-02
2.458441604443999939e+06,1.027892544370480943e+00,4.334993659999999971e-02
2.458441605833000038e+06,1.007225441749507011e+00,4.332047328000000058e-02
2.458441607222000137e+06,1.002397554984101768e+00,4.325964302000000206e-02
2.458441608610999770e+06,1.032072972699141111e+00,4.359342157999999967e-02
2.458441609999999870e+06,9.836415804888859471e-01,4.372369497999999827e-02
2.458441611388999969e+06,9.735234165948206675e-01,4.351160302999999840e-02
2.458441612778000068e+06,9.901782340940069593e-01,4.323060066000000007e-02
2.458441614167000167e+06,1.001010529468783217e+00,4.337496309999999689e-02
2.458441615555000026e+06,9.839889458865269667e-01,4.338017850999999897e-02
2.458441616944000125e+06,1.023493028924207904e+00,4.334157705000000332e-02
2.458441618333000224e+06,1.026300655534420514e+00,4.335854948000000125e-02
2.458441619721999858e+06,9.975287900975686739e-01,4.322452098000000020e-02
2.458441621110999957e+06,1.020596588378234193e+00,4.373955353999999657e-02
2.458441622500000056e+06,1.018046405916811503e+00,4.353074728999999782e-02
2.458441623889000155e+06,9.994559744633049192e-01,4.323978721999999913e-02
2.458441625277999789e+06,1.020884805485084312e+00,4.333970696000000178e-02
2.458441626666999888e+06,1.007260068510975382e+00,4.330533743000000019e-02
2.458441628055000212e+06,1.018786519113941802e+00,4.335837439000000265e-02
2.458441629443999846e+06,9.998039990083121831e-01,4.336651787000000285e-02
2.458441630832999945e+06,9.888441349940586544e-01,4.332466796000000037e-02
2.458441632222000044e+06,9.948232912965714325e-01,4.332266003000000143e-02
2.458441633611000143e+06,9.923872097347634647e-01,4.342345147999999988e-02
2.458441634999999776e+06,9.932434102206346704e-01,4.335858299999999915e-02
2.458441636388999876e+06,1.004932012184427403e+00,4.354742542000000077e-02
2.458441637777999975e+06,1.002755473432782152e+00,4.325600341000000043e-02
2.458441639165999833e+06,9.964424399362987739e-01,4.329552873999999857e-02
2.458441640554999933e+06,9.972176564349549688e-01,4.337546602000000306e-02
2.458441641944000032e+06,9.865382946598805214e-01,4.340096935999999961e-02
2.458441643333000131e+06,9.916510998156479184e-01,4.334715009000000147e-02
2.458441644722000230e+06,1.008746205598501477e+00,4.329443723000000327e-02
2.458441646110999864e+06,9.908260238661549257e-01,4.338918999000000026e-02
2.458441647499999963e+06,1.008055383107048675e+00,4.335057362999999997e-02
2.458441648889000062e+06,9.900677688299420742e-01,4.337308556000000342e-02
2.458441650278000161e+06,1.018021355151236484e+00,4.338330403000000002e-02
2.458441651666000020e+06,1.014690600229591899e+00,4.328916967000000227e-02
2.458441653055000119e+06,9.910976472917434332e-01,4.344593361000000098e-02
2.458441654444000218e+06,1.024792037971882896e+00,4.335188493000000087e-02
2.458441655832999852e+06,9.820840599800129134e-01,4.324437304999999981e-02
2.458441657221999951e+06,1.043104026375290871e+00,4.359000921000000250e-02
2.458441658611000050e+06,1.003774679218098598e+00,4.343724251000000147e-02
2.458441660000000149e+06,1.041644400061342068e+00,4.335154220000000252e-02
2.458441661388999783e+06,1.030425848764377594e+00,4.335689545000000200e-02
2.458441662777999882e+06,9.806534420213899317e-01,4.335517809000000167e-02
2.458441664166000206e+06,9.801145527306224237e-01,4.335157945999999762e-02
2.458441665554999840e+06,9.836002700205784821e-01,4.327782615999999777e-02
2.458441666943999939e+06,9.890864240987725653e-01,4.325361921999999748e-02
2.458441668333000038e+06,9.972967170757398581e-01,4.329478367999999716e-02
2.458441669722000137e+06,1.024292893907374991e+00,4.331413656000000084e-02
2.458441671110999770e+06,1.024422940843076058e+00,4.362035915000000291e-02
2.458441672499999870e+06,9.802491054674504767e-01,4.335388913999999733e-02
2.458441673888999969e+06,9.818923979982551176e-01,4.334349184999999882e-02
2.458441675276999827e+06,9.882520145467784678e-01,4.327115789000000184e-02
2.458441676665999927e+06,9.452590718419752180e-01,4.326348379000000133e-02
2.458441678055000026e+06,9.846679210255960824e-01,4.330600052999999949e-02
2.458441679444000125e+06,9.946123298336064789e-01,4.318931698999999708e-02
2.458441680833000224e+06,1.010523999084481872e+00,4.370279610000000342e-02
2.458441682221999858e+06,1.051886550299770517e+00,4.328474402000000165e-02
