# #BJD_TDB,flux,flux_err
2.458468621140030213e+06,1.001620650291442871e+00,3.466273657977581024e-03
2.458468622528903186e+06,9.988207221031188965e-01,3.463309025391936302e-03
2.458468623917775694e+06,1.005827546119689941e+00,3.464842913672327995e-03
2.458468625306648668e+06,1.005142211914062500e+00,3.468371462076902390e-03
2.458468626695521176e+06,1.000270605087280273e+00,3.456764388829469681e-03
2.458468628084393684e+06,1.004534840583801270e+00,3.489874070510268211e-03
2.458468629473266657e+06,1.001551389694213867e+00,3.466118127107620239e-03
2.458468630862139165e+06,1.005618810653686523e+00,3.487383248284459114e-03
2.458468632251012139e+06,1.004318237304687500e+00,3.465508576482534409e-03
2.458468633639884647e+06,1.002824902534484863e+00,3.484046086668968201e-03
2.458468635028757155e+06,1.000503063201904297e+00,3.484048647806048393e-03
2.458468636417630129e+06,1.008779048919677734e+00,3.476427169516682625e-03
2.458468637806502637e+06,1.001021265983581543e+00,3.466233611106872559e-03
2.458468639195375144e+06,1.004432678222656250e+00,3.463731613010168076e-03
2.458468640584248118e+06,9.993259310722351074e-01,3.460635663941502571e-03
2.458468641973120626e+06,1.000659108161926270e+00,3.465091111138463020e-03
2.458468643361993600e+06,1.001560926437377930e+00,3.480880288407206535e-03
2.458468644750866108e+06,9.990606307983398438e-01,3.475882811471819878e-03
2.458468646139738616e+06,9.984604716300964355e-01,3.468283452093601227e-03
2.458468647528611124e+06,1.001028537750244141e+00,3.474917262792587280e-03
2.458468648917484097e+06,1.004748821258544922e+00,3.474495373666286469e-03
2.458468650306356605e+06,1.001787781715393066e+00,3.469919320195913315e-03
2.458468651695229579e+06,1.000720739364624023e+00,3.470859257504343987e-03
2.458468653084102087e+06,1.002910494804382324e+00,3.468778915703296661e-03
2.458468654472974595e+06,1.001533985137939453e+00,3.465223591774702072e-03
2.458468655861847103e+06,1.003243088722229004e+00,3.468691138550639153e-03
2.458468657250720076e+06,1.000158905982971191e+00,3.463181667029857635e-03
2.458468658639592584e+06,1.003354668617248535e+00,3.466183785349130630e-03
2.458468660028465092e+06,9.986284375190734863e-01,3.460555337369441986e-03
2.458468661417338066e+06,1.000151515007019043e+00,3.467290662229061127e-03
2.458468662806210574e+06,1.003859519958496094e+00,3.477915422990918159e-03
2.458468664195083082e+06,9.969636797904968262e-01,3.468605456873774529e-03
2.458468665583955590e+06,9.960680603981018066e-01,3.461234970018267632e-03
2.458468666972828563e+06,9.980662465095520020e-01,3.467623377218842506e-03
2.458468668361701071e+06,9.990814924240112305e-01,3.473071148619055748e-03
2.458468669750573579e+06,1.000769734382629395e+00,3.463929286226630211e-03
2.458468671139446553e+06,1.000941991806030273e+00,3.470703726634383202e-03
2.458468672528319061e+06,1.000433564186096191e+00,3.473073011264204979e-03
2.458468673917191569e+06,9.986983537673950195e-01,3.460255917161703110e-03
2.458468675306064077e+06,1.000936627388000488e+00,3.468642244115471840e-03
2.458468676694936585e+06,9.995107650756835938e-01,3.462811233475804329e-03
2.458468678083809558e+06,1.001734256744384766e+00,3.475384553894400597e-03
2.458468679472682066e+06,1.001298069953918457e+00,3.483180422335863113e-03
2.458468680861554574e+06,9.989472031593322754e-01,3.493617055937647820e-03
2.458468682250427082e+06,1.004035234451293945e+00,3.467991948127746582e-03
2.458468683639300056e+06,1.005528569221496582e+00,3.467539092525839806e-03
2.458468685028172564e+06,1.005299329757690430e+00,3.467686474323272705e-03
2.458468686417045072e+06,1.001799583435058594e+00,3.465950721874833107e-03
2.458468687805917580e+06,1.002086400985717773e+00,3.469656920060515404e-03
2.458468689194790088e+06,9.997919201850891113e-01,3.459193976595997810e-03
2.458468690583663061e+06,9.966547489166259766e-01,3.467353992164134979e-03
2.458468691972535569e+06,9.986760616302490234e-01,3.477179678156971931e-03
2.458468693361408077e+06,1.004318833351135254e+00,3.474546829238533974e-03
2.458468694750280585e+06,1.000101566314697266e+00,3.472826443612575531e-03
2.458468696139153093e+06,1.000916957855224609e+00,3.475473728030920029e-03
2.458468697528026067e+06,1.001688480377197266e+00,3.470539115369319916e-03
2.458468698916898575e+06,1.006043910980224609e+00,3.485167399048805237e-03
2.458468700305771083e+06,1.006126761436462402e+00,3.464991459622979164e-03
2.458468701694643591e+06,9.981756210327148438e-01,3.461117157712578773e-03
2.458468703083516099e+06,1.001655697822570801e+00,3.463547676801681519e-03
2.458468704472388607e+06,9.937409162521362305e-01,3.466398455202579498e-03
2.458468705861261114e+06,9.987307786941528320e-01,3.470099763944745064e-03
2.458468707250133622e+06,9.960935711860656738e-01,3.466479945927858353e-03
2.458468708639006596e+06,9.947428107261657715e-01,3.468038979917764664e-03
2.458468710027879104e+06,9.971505999565124512e-01,3.455046098679304123e-03
2.458468711416751612e+06,9.996513724327087402e-01,3.463492030277848244e-03
2.458468712805624120e+06,9.982154369354248047e-01,3.477153368294239044e-03
2.458468714194496628e+06,1.002205252647399902e+00,3.463869914412498474e-03
2.458468715583369136e+06,9.996086955070495605e-01,3.476597601547837257e-03
2.458468716972241644e+06,9.996047616004943848e-01,3.469174727797508240e-03
2.458468718361114617e+06,9.971448779106140137e-01,3.471459494903683662e-03
2.458468719749987125e+06,9.998041391372680664e-01,3.460993058979511261e-03
2.458468721138859633e+06,1.001477122306823730e+00,3.468679962679743767e-03
2.458468722527732141e+06,9.989746809005737305e-01,3.467925358563661575e-03
2.458468723916604649e+06,9.978762865066528320e-01,3.466660855337977409e-03
2.458468725305477157e+06,1.002286911010742188e+00,3.462614491581916809e-03
2.458468726694349665e+06,9.981446862220764160e-01,3.465277375653386116e-03
2.458468728083222173e+06,9.988534450531005859e-01,3.461290383711457253e-03
2.458468729472094681e+06,9.962715506553649902e-01,3.464282955974340439e-03
2.458468730860967189e+06,9.984410405158996582e-01,3.474879078567028046e-03
2.458468732249840163e+06,9.998775124549865723e-01,3.464423120021820068e-03
2.458468733638712205e+06,1.003857731819152832e+00,3.466428257524967194e-03
2.458468735027584713e+06,9.989708065986633301e-01,3.463250119239091873e-03
2.458468736416457687e+06,1.001256227493286133e+00,3.471731441095471382e-03
2.458468737805330195e+06,1.000180006027221680e+00,3.467013593763113022e-03
2.458468739194202702e+06,9.998477697372436523e-01,3.463261993601918221e-03
2.458468740583075210e+06,9.985108971595764160e-01,3.473652293905615807e-03
2.458468741971947718e+06,9.971280097961425781e-01,3.466699272394180298e-03
2.458468743360820226e+06,1.001257538795471191e+00,3.469205461442470551e-03
2.458468744749692734e+06,9.986352324485778809e-01,3.468434326350688934e-03
2.458468746138565242e+06,9.976598620414733887e-01,3.463752567768096924e-03
2.458468747527437750e+06,9.969709515571594238e-01,3.461569547653198242e-03
2.458468748916310258e+06,1.004166245460510254e+00,3.459059866145253181e-03
2.458468750305182766e+06,1.000538706779479980e+00,3.477160120382905006e-03
2.458468751694055274e+06,9.973403811454772949e-01,3.469588235020637512e-03
2.458468753082927782e+06,9.980856776237487793e-01,3.467691363766789436e-03
2.458468754471800290e+06,9.966249465942382812e-01,3.475083038210868835e-03
2.458468755860672798e+06,1.003996253013610840e+00,3.470282303169369698e-03
2.458468757249545306e+06,9.980031251907348633e-01,3.472182434052228928e-03
2.458468758638417814e+06,9.969297647476196289e-01,3.452220698818564415e-03
2.458468760027290322e+06,1.001532435417175293e+00,3.473264863714575768e-03
2.458468761416162830e+06,9.972544312477111816e-01,3.463335800915956497e-03
2.458468762805035338e+06,1.004611253738403320e+00,3.469504183158278465e-03
2.458468764193907846e+06,9.997230172157287598e-01,3.466614289209246635e-03
2.458468765582780354e+06,9.956521987915039062e-01,3.469972172752022743e-03
2.458468766971652862e+06,1.000789284706115723e+00,3.469777759164571762e-03
2.458468768360525370e+06,1.001320362091064453e+00,3.471605945378541946e-03
2.458468769749397878e+06,1.000077843666076660e+00,3.455335274338722229e-03
2.458468771138270386e+06,1.001000285148620605e+00,3.462797030806541443e-03
2.458468772527142428e+06,1.005052089691162109e+00,3.467541653662919998e-03
2.458468773916014936e+06,9.992830753326416016e-01,3.481196006760001183e-03
2.458468775304887444e+06,9.969063401222229004e-01,3.468386596068739891e-03
2.458468776693759952e+06,1.001157760620117188e+00,3.461255691945552826e-03
2.458468778082632460e+06,9.948594570159912109e-01,3.459566971287131310e-03
2.458468779471504968e+06,9.961639642715454102e-01,3.464601002633571625e-03
2.458468780860377476e+06,9.943374991416931152e-01,3.465640824288129807e-03
2.458468782249249984e+06,1.001877307891845703e+00,3.481886116787791252e-03
2.458468783638122492e+06,9.991744160652160645e-01,3.472590353339910507e-03
2.458468785026994999e+06,1.002998590469360352e+00,3.466913243755698204e-03
2.458468786415867507e+06,9.987400174140930176e-01,3.465146990492939949e-03
2.458468787804739550e+06,1.002208113670349121e+00,3.473786171525716782e-03
2.458468789193612058e+06,1.000096321105957031e+00,3.464552573859691620e-03
2.458468790582484566e+06,9.968619346618652344e-01,3.475580131635069847e-03
2.458468791971357074e+06,1.000168681144714355e+00,3.468313021585345268e-03
2.458468793360229582e+06,1.000954151153564453e+00,3.468219423666596413e-03
2.458468794749102090e+06,1.001075744628906250e+00,3.468341426923871040e-03
2.458468796137974598e+06,9.975320696830749512e-01,3.467146540060639381e-03
2.458468797526847105e+06,9.967842698097229004e-01,3.463323693722486496e-03
2.458468798915719613e+06,9.978287816047668457e-01,3.461476182565093040e-03
2.458468800304591656e+06,9.957728385925292969e-01,3.462959546595811844e-03
2.458468801693464164e+06,1.003093242645263672e+00,3.467870410531759262e-03
2.458468803082336672e+06,9.974592328071594238e-01,3.471457166597247124e-03
2.458468804471209180e+06,9.990653395652770996e-01,3.465404268354177475e-03
2.458468805860081688e+06,1.000497341156005859e+00,3.466058755293488503e-03
2.458468807248954196e+06,9.956873655319213867e-01,3.459458239376544952e-03
2.458468808637826238e+06,9.996290802955627441e-01,3.460092237219214439e-03
2.458468810026698746e+06,9.988193511962890625e-01,3.468397771939635277e-03
2.458468811415571254e+06,9.974689483642578125e-01,3.463577013462781906e-03
2.458468812804443762e+06,9.972622990608215332e-01,3.466289257630705833e-03
2.458468814193316270e+06,9.984829425811767578e-01,3.471678821370005608e-03
2.458468815582188778e+06,9.944629073143005371e-01,3.463825443759560585e-03
2.458468816971060820e+06,1.000865459442138672e+00,3.470215946435928345e-03
2.458468818359933328e+06,9.985138773918151855e-01,3.468692069873213768e-03
2.458468819748805836e+06,1.001438617706298828e+00,3.456591861322522163e-03
2.458468821137678344e+06,1.002059936523437500e+00,3.468451788648962975e-03
2.458468822526550386e+06,9.957529902458190918e-01,3.471242496743798256e-03
2.458468823915422894e+06,9.939118623733520508e-01,3.471204079687595367e-03
2.458468825304295402e+06,9.987991452217102051e-01,3.479802049696445465e-03
2.458468826693167910e+06,9.958001375198364258e-01,3.465721150860190392e-03
2.458468828082040418e+06,9.936826229095458984e-01,3.456693142652511597e-03
2.458468829470912460e+06,9.959200024604797363e-01,3.462341148406267166e-03
2.458468830859784968e+06,9.926800131797790527e-01,3.480657702311873436e-03
2.458468832248657476e+06,9.981200098991394043e-01,3.460389794781804085e-03
2.458468833637529984e+06,9.928517937660217285e-01,3.465473884716629982e-03
2.458468835026402026e+06,9.971367120742797852e-01,3.460077801719307899e-03
2.458468836415274534e+06,9.994239807128906250e-01,3.460139967501163483e-03
2.458468837804147042e+06,1.001512050628662109e+00,3.457904560491442680e-03
2.458468839193019085e+06,1.002550482749938965e+00,3.469061572104692459e-03
2.458468840581891593e+06,9.980289936065673828e-01,3.469100454822182655e-03
2.458468841970764101e+06,1.002492427825927734e+00,3.475693287327885628e-03
2.458468843359636609e+06,9.995052218437194824e-01,3.461770946159958839e-03
2.458468844748509116e+06,1.000232815742492676e+00,3.464185632765293121e-03
2.458468846137381159e+06,9.966731071472167969e-01,3.460581414401531219e-03
2.458468847526253667e+06,9.973926544189453125e-01,3.470380557700991631e-03
2.458468848915126175e+06,1.002631664276123047e+00,3.472106298431754112e-03
2.458468850303998217e+06,9.954930543899536133e-01,3.457907820120453835e-03
2.458468851692870725e+06,9.998083710670471191e-01,3.475628793239593506e-03
2.458468853081743233e+06,9.985884428024291992e-01,3.463221713900566101e-03
2.458468854470615275e+06,9.968655705451965332e-01,3.465329529717564583e-03
2.458468855859487783e+06,9.992733597755432129e-01,3.455611411482095718e-03
2.458468857248360291e+06,1.002411484718322754e+00,3.474724013358354568e-03
2.458468858637232799e+06,1.003366231918334961e+00,3.467404283583164215e-03
2.458468860026104841e+06,9.994536042213439941e-01,3.466791240498423576e-03
2.458468861414977349e+06,9.967117905616760254e-01,3.461448941379785538e-03
2.458468862803849392e+06,9.999890327453613281e-01,3.463892266154289246e-03
2.458468864192721900e+06,1.001242637634277344e+00,3.461164189502596855e-03
2.458468865581594408e+06,9.989703297615051270e-01,3.465737449005246162e-03
2.458468866970466450e+06,1.001029849052429199e+00,3.472151700407266617e-03
2.458468868359338958e+06,9.955775737762451172e-01,3.463195171207189560e-03
2.458468869748211466e+06,9.963144063949584961e-01,3.463784465566277504e-03
2.458468871137083508e+06,1.001860380172729492e+00,3.463783534243702888e-03
2.458468872525956016e+06,1.001979112625122070e+00,3.470031777396798134e-03
2.458468873914828524e+06,1.000721335411071777e+00,3.459901316091418266e-03
2.458468875303700566e+06,9.932862520217895508e-01,3.455769037827849388e-03
2.458468876692573074e+06,9.991499781608581543e-01,3.478709841147065163e-03
2.458468878081445582e+06,1.005591034889221191e+00,3.464637789875268936e-03
2.458468879470317625e+06,9.970209002494812012e-01,3.460598876699805260e-03
2.458468880859190132e+06,9.943785071372985840e-01,3.465582616627216339e-03
2.458468882248062175e+06,9.993034005165100098e-01,3.477535210549831390e-03
2.458468883636934683e+06,1.002387881278991699e+00,3.459076629951596260e-03
2.458468885025807191e+06,9.967428445816040039e-01,3.468062030151486397e-03
2.458468886414679233e+06,9.959786534309387207e-01,3.461912041530013084e-03
2.458468887803551741e+06,9.980885386466979980e-01,3.481102641671895981e-03
2.458468889192423783e+06,1.000774145126342773e+00,3.461238928139209747e-03
2.458468890581296291e+06,9.971905946731567383e-01,3.459445666521787643e-03
2.458468891970168334e+06,1.004044413566589355e+00,3.468685084953904152e-03
2.458468893359040841e+06,9.969733953475952148e-01,3.458468476310372353e-03
2.458468894747912884e+06,9.967215657234191895e-01,3.463490633293986320e-03
2.458468896136785392e+06,9.980084300041198730e-01,3.458536695688962936e-03
2.458468897525657900e+06,9.983201622962951660e-01,3.471341915428638458e-03
2.458468898914529942e+06,9.988116025924682617e-01,3.463555127382278442e-03
2.458468900303402450e+06,9.992235302925109863e-01,3.466490423306822777e-03
2.458468901692274492e+06,1.002006649971008301e+00,3.474183846265077591e-03
2.458468903081147000e+06,9.928262829780578613e-01,3.476240206509828568e-03
2.458468904470019042e+06,9.964960813522338867e-01,3.472585696727037430e-03
2.458468905858891550e+06,1.001482605934143066e+00,3.458022139966487885e-03
2.458468907247763593e+06,9.951999783515930176e-01,3.456431208178400993e-03
2.458468908636636101e+06,9.984403848648071289e-01,3.482450731098651886e-03
2.458468910025508143e+06,9.987827539443969727e-01,3.474536119028925896e-03
2.458468911414380651e+06,9.962726831436157227e-01,3.457178594544529915e-03
2.458468912803252693e+06,9.956143498420715332e-01,3.463212633505463600e-03
2.458468914192125201e+06,9.934290647506713867e-01,3.462780499830842018e-03
2.458468915580997244e+06,9.950287342071533203e-01,3.467311384156346321e-03
2.458468916969869751e+06,9.985728859901428223e-01,3.462624037638306618e-03
2.458468918358742259e+06,9.994391202926635742e-01,3.472584066912531853e-03
2.458468919747614302e+06,9.991197586059570312e-01,3.469717688858509064e-03
2.458468921136486344e+06,9.996692538261413574e-01,3.472303040325641632e-03
2.458468922525358852e+06,9.957560300827026367e-01,3.464070381596684456e-03
2.458468923914230894e+06,9.974012970924377441e-01,3.457382554188370705e-03
2.458468925303103402e+06,9.962740540504455566e-01,3.464441280812025070e-03
2.458468926691975445e+06,9.976008534431457520e-01,3.471072530373930931e-03
2.458468928080847953e+06,1.000216245651245117e+00,3.467007074505090714e-03
2.458468929469719995e+06,9.999982118606567383e-01,3.464095294475555420e-03
2.458468930858592503e+06,9.965615868568420410e-01,3.472970798611640930e-03
2.458468932247464545e+06,9.976400732994079590e-01,3.477654187008738518e-03
2.458468933636337053e+06,1.003378629684448242e+00,3.462490858510136604e-03
2.458468935025209095e+06,9.929037690162658691e-01,3.461196087300777435e-03
2.458468936414081603e+06,9.968376159667968750e-01,3.460933687165379524e-03
2.458468937802953646e+06,9.993034601211547852e-01,3.465095767751336098e-03
2.458468939191825688e+06,1.002705097198486328e+00,3.469729796051979065e-03
2.458468940580698196e+06,9.993321299552917480e-01,3.475461620837450027e-03
2.458468941969570238e+06,9.988538026809692383e-01,3.466317662969231606e-03
2.458468943358442746e+06,9.983218908309936523e-01,3.462731139734387398e-03
2.458468944747314788e+06,9.983577132225036621e-01,3.477445570752024651e-03
2.458468946136186831e+06,9.920863509178161621e-01,3.459210041910409927e-03
2.458468947525059339e+06,9.970540404319763184e-01,3.459773492068052292e-03
2.458468948913931381e+06,1.002299427986145020e+00,3.460315754637122154e-03
2.458468950302803889e+06,9.942263364791870117e-01,3.468408947810530663e-03
2.458468951691675931e+06,9.981560707092285156e-01,3.458793973550200462e-03
2.458468953080547974e+06,9.987506866455078125e-01,3.467728849500417709e-03
2.458468954469420481e+06,9.956544041633605957e-01,3.467706497758626938e-03
2.458468955858292524e+06,9.963443279266357422e-01,3.459736006334424019e-03
2.458468957247165032e+06,9.968758821487426758e-01,3.472119336947798729e-03
2.458468960024909116e+06,9.981135129928588867e-01,3.464846173301339149e-03
2.458468961413781624e+06,9.988475441932678223e-01,3.466098569333553314e-03
2.458468962802653667e+06,9.924784898757934570e-01,3.456888487562537193e-03
2.458468964191525709e+06,9.930660128593444824e-01,3.466379363089799881e-03
2.458468965580398217e+06,9.970169067382812500e-01,3.461034968495368958e-03
2.458468966969270259e+06,9.989803433418273926e-01,3.461835673078894615e-03
2.458468968358142301e+06,9.934321045875549316e-01,3.472317010164260864e-03
2.458468969747014809e+06,9.997966885566711426e-01,3.463467350229620934e-03
2.458468971135886852e+06,1.002141475677490234e+00,3.467371221631765366e-03
2.458468972524758894e+06,9.998627305030822754e-01,3.463062690570950508e-03
2.458468973913631402e+06,9.987608194351196289e-01,3.460193285718560219e-03
2.458468975302503444e+06,1.000035405158996582e+00,3.466058056801557541e-03
2.458468976691375487e+06,9.976969361305236816e-01,3.460683627054095268e-03
2.458468978080247995e+06,9.963092803955078125e-01,3.474150085821747780e-03
2.458468979469120037e+06,9.988963603973388672e-01,3.462890395894646645e-03
2.458468980857992079e+06,9.987490773200988770e-01,3.460089443251490593e-03
2.458468982246864121e+06,9.974605441093444824e-01,3.467096248641610146e-03
2.458468983635736629e+06,9.959210753440856934e-01,3.478851635009050369e-03
2.458468985024608672e+06,9.997531771659851074e-01,3.468566108494997025e-03
2.458468986413480714e+06,9.955020546913146973e-01,3.479429753497242928e-03
2.458468987802353222e+06,9.983208179473876953e-01,3.472005715593695641e-03
2.458468989191225264e+06,9.976489543914794922e-01,3.460867563262581825e-03
2.458468990580097307e+06,9.983963370323181152e-01,3.465954214334487915e-03
2.458468991968969814e+06,9.986592531204223633e-01,3.476843703538179398e-03
2.458468993357841857e+06,9.963135719299316406e-01,3.457982791587710381e-03
2.458468994746713899e+06,1.002172708511352539e+00,3.460947191342711449e-03
2.458468996135585941e+06,9.990187287330627441e-01,3.458254039287567139e-03
2.458468997524458449e+06,9.999710321426391602e-01,3.461546497419476509e-03
2.458468998913330492e+06,9.953628182411193848e-01,3.463321598246693611e-03
2.458469000302202534e+06,9.955493211746215820e-01,3.457678016275167465e-03
2.458469001691074576e+06,1.000262856483459473e+00,3.476888639852404594e-03
2.458469003079946619e+06,9.961041212081909180e-01,3.479011822491884232e-03
2.458469004468819126e+06,9.992269277572631836e-01,3.471150062978267670e-03
2.458469005857691169e+06,9.957376122474670410e-01,3.454433986917138100e-03
2.458469007246563211e+06,9.955639839172363281e-01,3.467581933364272118e-03
2.458469008635435253e+06,9.991884231567382812e-01,3.461516229435801506e-03
2.458469010024307761e+06,9.976955652236938477e-01,3.464432433247566223e-03
2.458469011413179804e+06,9.946607351303100586e-01,3.462137421593070030e-03
2.458469012802051846e+06,9.981594681739807129e-01,3.470766823738813400e-03
2.458469014190923888e+06,9.977982640266418457e-01,3.458135295659303665e-03
2.458469015579795931e+06,1.000025987625122070e+00,3.462533699348568916e-03
2.458469016968668438e+06,9.954594373703002930e-01,3.475823905318975449e-03
2.458469018357540481e+06,9.963328838348388672e-01,3.462440334260463715e-03
2.458469019746412523e+06,9.926406145095825195e-01,3.461540443822741508e-03
2.458469021135284565e+06,9.978278875350952148e-01,3.456442151218652725e-03
2.458469022524156608e+06,9.949392676353454590e-01,3.463783301413059235e-03
2.458469023913028650e+06,9.972748160362243652e-01,3.466076217591762543e-03
2.458469025301901158e+06,1.000511288642883301e+00,3.467676462605595589e-03
2.458469026690773200e+06,9.979040026664733887e-01,3.471913980320096016e-03
2.458469028079645243e+06,9.972843527793884277e-01,3.467364469543099403e-03
2.458469029468517285e+06,9.984663128852844238e-01,3.463084110990166664e-03
2.458469030857389327e+06,9.988340139389038086e-01,3.480246756225824356e-03
2.458469032246261369e+06,9.970157146453857422e-01,3.463690169155597687e-03
2.458469033635133412e+06,9.968317747116088867e-01,3.459620755165815353e-03
2.458469035024005920e+06,9.948100447654724121e-01,3.462226362898945808e-03
2.458469036412877962e+06,1.000162124633789062e+00,3.474536351859569550e-03
2.458469037801750004e+06,1.002888798713684082e+00,3.464948618784546852e-03
2.458469039190622047e+06,9.941471815109252930e-01,3.461647545918822289e-03
2.458469040579494089e+06,9.996711015701293945e-01,3.457464277744293213e-03
2.458469041968366131e+06,1.000240921974182129e+00,3.463144181296229362e-03
2.458469043357238173e+06,1.001094579696655273e+00,3.461096202954649925e-03
2.458469044746110216e+06,1.000367045402526855e+00,3.474680706858634949e-03
2.458469046134982258e+06,9.940683841705322266e-01,3.462866414338350296e-03
2.458469047523854766e+06,9.960615634918212891e-01,3.468426410108804703e-03
2.458469048912726808e+06,9.981455206871032715e-01,3.467421280220150948e-03
2.458469050301598851e+06,9.948532581329345703e-01,3.464631969109177589e-03
2.458469051690470893e+06,1.000589966773986816e+00,3.465542569756507874e-03
2.458469053079342935e+06,9.971114993095397949e-01,3.463192144408822060e-03
2.458469054468214978e+06,9.973445534706115723e-01,3.462614258751273155e-03
2.458469055857087020e+06,1.000313758850097656e+00,3.462023101747035980e-03
2.458469057245959062e+06,9.994075894355773926e-01,3.462319029495120049e-03
2.458469058634831104e+06,9.951415061950683594e-01,3.462055930867791176e-03
2.458469060023703147e+06,9.996045231819152832e-01,3.467442700639367104e-03
2.458469061412575189e+06,9.996496438980102539e-01,3.475079312920570374e-03
2.458469062801447231e+06,9.998874664306640625e-01,3.471744013950228691e-03
2.458469064190319274e+06,9.979521036148071289e-01,3.468785900622606277e-03
2.458469065579191782e+06,9.989976882934570312e-01,3.456200007349252701e-03
2.458469066968063358e+06,1.003430247306823730e+00,3.464136272668838501e-03
2.458469068356935401e+06,1.001351237297058105e+00,3.473133081570267677e-03
2.458469069745807908e+06,1.001710772514343262e+00,3.469636430963873863e-03
2.458469071134679951e+06,1.000013589859008789e+00,3.460859414190053940e-03
2.458469072523551993e+06,9.980950951576232910e-01,3.467185888439416885e-03
2.458469073912424035e+06,1.001631379127502441e+00,3.463480621576309204e-03
2.458469075301296078e+06,1.002575516700744629e+00,3.463874105364084244e-03
2.458469076690168120e+06,9.993234276771545410e-01,3.464153269305825233e-03
2.458469078079040162e+06,1.002831459045410156e+00,3.461936255916953087e-03
2.458469079467912205e+06,1.000053882598876953e+00,3.469686955213546753e-03
2.458469080856784247e+06,9.978195428848266602e-01,3.464569104835391045e-03
2.458469082245656289e+06,1.004071831703186035e+00,3.469568211585283279e-03
2.458469083634528331e+06,1.002633690834045410e+00,3.461577696725726128e-03
2.458469085023400374e+06,1.000361084938049316e+00,3.461547661572694778e-03
2.458469086412271950e+06,9.969553947448730469e-01,3.468425245955586433e-03
2.458469087801143993e+06,9.999440908432006836e-01,3.473267657682299614e-03
2.458469089190016035e+06,9.972487092018127441e-01,3.461398882791399956e-03
2.458469090578888543e+06,1.002877354621887207e+00,3.480697982013225555e-03
2.458469091967760585e+06,9.990305304527282715e-01,3.470064373686909676e-03
2.458469093356632162e+06,9.989038109779357910e-01,3.465166548267006874e-03
2.458469094745504204e+06,1.000853300094604492e+00,3.462616819888353348e-03
2.458469096134376246e+06,9.999331235885620117e-01,3.468431532382965088e-03
2.458469097523248289e+06,1.000318050384521484e+00,3.476926125586032867e-03
2.458469098912120331e+06,1.002536892890930176e+00,3.462659660726785660e-03
2.458469100300992373e+06,1.000614404678344727e+00,3.470196621492505074e-03
2.458469101689864416e+06,1.003151535987854004e+00,3.466574940830469131e-03
2.458469103078736458e+06,9.977638721466064453e-01,3.472399199381470680e-03
2.458469104467608500e+06,9.996196627616882324e-01,3.466079477220773697e-03
2.458469105856480543e+06,1.002663016319274902e+00,3.471761010587215424e-03
2.458469107245352585e+06,9.996137022972106934e-01,3.465698566287755966e-03
2.458469108634224627e+06,1.000083446502685547e+00,3.465382615104317665e-03
2.458469110023096669e+06,9.943339824676513672e-01,3.463497385382652283e-03
2.458469111411968246e+06,1.000451326370239258e+00,3.468852257356047630e-03
2.458469112800840288e+06,9.989978671073913574e-01,3.477146616205573082e-03
2.458469114189712331e+06,9.979073405265808105e-01,3.471388248726725578e-03
2.458469115578584373e+06,1.000770330429077148e+00,3.472225042060017586e-03
2.458469116967456415e+06,9.989280104637145996e-01,3.468587296083569527e-03
2.458469118356328458e+06,1.000168204307556152e+00,3.480372484773397446e-03
2.458469119745200500e+06,9.986885190010070801e-01,3.464339533820748329e-03
2.458469121134072542e+06,9.987902641296386719e-01,3.463476663455367088e-03
2.458469122522944119e+06,1.002273678779602051e+00,3.463333938270807266e-03
2.458469123911816161e+06,9.971777200698852539e-01,3.462724620476365089e-03
2.458469125300688203e+06,9.993159174919128418e-01,3.469458548352122307e-03
2.458469126689560246e+06,9.989248514175415039e-01,3.461939981207251549e-03
2.458469128078432288e+06,1.001486301422119141e+00,3.461449872702360153e-03
2.458469129467304330e+06,1.003694176673889160e+00,3.470811527222394943e-03
2.458469130856176373e+06,1.000789523124694824e+00,3.472921205684542656e-03
2.458469132245048415e+06,1.003707766532897949e+00,3.460299456492066383e-03
2.458469133633919992e+06,1.003346800804138184e+00,3.466511610895395279e-03
2.458469135022792034e+06,9.969571232795715332e-01,3.478341735899448395e-03
2.458469136411664076e+06,1.002819657325744629e+00,3.469278803095221519e-03
2.458469137800536118e+06,9.989736676216125488e-01,3.462092485278844833e-03
2.458469139189408161e+06,9.987334609031677246e-01,3.467442002147436142e-03
2.458469140578279737e+06,1.001521348953247070e+00,3.471681848168373108e-03
2.458469141967151780e+06,1.005324244499206543e+00,3.461295040324330330e-03
2.458469143356023822e+06,1.003490805625915527e+00,3.473527031019330025e-03
2.458469144744895864e+06,1.005764365196228027e+00,3.474176395684480667e-03
2.458469146133767441e+06,1.006771683692932129e+00,3.471861360594630241e-03
2.458469147522639483e+06,9.996531009674072266e-01,3.461584448814392090e-03
2.458469148911511526e+06,1.003251552581787109e+00,3.486266126856207848e-03
2.458469150300383568e+06,1.000375151634216309e+00,3.487003268674015999e-03
2.458469151689255610e+06,9.957309961318969727e-01,3.452514996752142906e-03
2.458469153078127187e+06,1.002373099327087402e+00,3.469122573733329773e-03
2.458469154466999229e+06,9.989086389541625977e-01,3.469209652394056320e-03
2.458469155855871271e+06,1.004623889923095703e+00,3.477449528872966766e-03
2.458469157244743314e+06,1.004016518592834473e+00,3.459038911387324333e-03
2.458469158633615356e+06,1.003100633621215820e+00,3.482964588329195976e-03
2.458469160022486933e+06,1.004765152931213379e+00,3.474300494417548180e-03
